schema_version,case_id,source_case_id,selection_index,source_row_index,scenario,profile,source_chunk_horizon,certification_horizon,response_action_sha256,input_window_sha256,supervision_budget_ms,base_response_age_ms,activation_response_age_ms,supervisor_latency_ms,assurance_worker_latency_ms,qp_latency_ms,continuous_collision_latency_ms,dynamics_braking_latency_ms,fallback_brake_latency_ms,status,reason,supervisor_status,failure_stage,candidate_complete,candidate_action_count,published_action_count,policy_actions_executable,partial_window_exposed,all_or_none_window_publication,source_chunk_prefix_published,assurance_worker_thread_separate,fallback_validated,qp_feasible,qp_intervention_steps,joint_position_violation_steps,joint_velocity_violation_steps,joint_acceleration_violation_steps,continuous_edges_checked,continuous_unsafe_edges,continuous_indeterminate_edges,braking_boundaries_checked,braking_invalid_boundaries,all_registered_constraints_satisfied,unsafe_window_published,software_budget_exceeded,response_deadline_exceeded,broad_phase_pair_tests,broad_phase_pruned_pairs,broad_phase_exact_pair_evaluations,broad_phase_prune_rate,safe_configuration_cache_hits,persistent_qp_solve_calls,persistent_brake_validation_calls
armbench.pi05_windowed_cpu_replay.v1,row_01467__single_block__direct_dispatch__full_chunk_h10,row_01467__single_block__direct_dispatch,3,1467,single_block,full_chunk_h10,10,10,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,4f17f5dfea4ea95c98fd42f459cd72d84c6d64fa6c129fbeb17b753364002cf1,20.0,92.74982400529552,123.74982400535828,21.448399999940193,31.000000000062755,2.179700000056073,18.156500000031883,0.0,1.0066999999480686,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,11730,11190,540,0.9539641943734015,10,10,1
armbench.pi05_windowed_cpu_replay.v1,row_01467__narrow_gate__direct_dispatch__full_chunk_h10,row_01467__narrow_gate__direct_dispatch,3,1467,narrow_gate,full_chunk_h10,10,10,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,4f17f5dfea4ea95c98fd42f459cd72d84c6d64fa6c129fbeb17b753364002cf1,20.0,92.48282400221797,123.48282400228072,21.01530000004459,15.99999999996271,1.2875000001031367,11.795900000038273,7.557900000051632,0.30819999994946556,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,17928,17189,739,0.9587795626952254,18,10,5
armbench.pi05_windowed_cpu_replay.v1,row_00954__free_space__direct_dispatch__full_chunk_h10,row_00954__free_space__direct_dispatch,4,954,free_space,full_chunk_h10,10,10,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,84.07754999643657,116.07754999647568,21.115000000008877,16.000000000076398,1.2694999999212087,18.22679999997945,1.2401999999838154,0.3197000000909611,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,21021,19972,1049,0.950097521526093,12,10,2
armbench.pi05_windowed_cpu_replay.v1,row_00954__single_block__direct_dispatch__full_chunk_h10,row_00954__single_block__direct_dispatch,4,954,single_block,full_chunk_h10,10,10,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,83.76884999597678,114.76884999603953,21.455400000036207,14.999999999986358,2.1765000000186774,18.926200000009885,0.0,0.26569999999992433,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,15810,15105,705,0.9554079696394687,7,10,1
armbench.pi05_windowed_cpu_replay.v1,row_00954__narrow_gate__direct_dispatch__full_chunk_h10,row_00954__narrow_gate__direct_dispatch,4,954,narrow_gate,full_chunk_h10,10,10,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,83.80704999581212,114.80704999576119,20.82780000000639,15.99999999996271,1.4362000000573971,18.96620000002258,0.0,0.36139999997431005,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,27000,25839,1161,0.957,9,10,1
armbench.pi05_windowed_cpu_replay.v1,row_01576__free_space__direct_dispatch__full_chunk_h10,row_01576__free_space__direct_dispatch,5,1576,free_space,full_chunk_h10,10,10,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.7861300004297,156.78613000045516,22.404299999948307,15.99999999996271,1.3332000000900734,6.247599999937847,14.061699999956545,0.6878000000369866,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,15435,14731,704,0.954389374797538,20,10,6
armbench.pi05_windowed_cpu_replay.v1,row_01576__single_block__direct_dispatch__full_chunk_h10,row_01576__single_block__direct_dispatch,5,1576,single_block,full_chunk_h10,10,10,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.48412999277934,124.4841299927657,22.86930000002485,14.999999999986358,1.283499999999549,11.241499999982807,9.401400000001559,0.8670000000847722,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,12410,11940,470,0.9621273166800967,14,10,3
armbench.pi05_windowed_cpu_replay.v1,row_01576__narrow_gate__direct_dispatch__full_chunk_h10,row_01576__narrow_gate__direct_dispatch,5,1576,narrow_gate,full_chunk_h10,10,10,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.35532999428688,125.35532999424959,23.662400000034722,15.99999999996271,2.7307000000291737,9.552200000030098,10.73380000002544,0.5306000000473432,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,19224,18622,602,0.9686849771119435,16,10,4
armbench.pi05_windowed_cpu_replay.v1,row_02114__free_space__direct_dispatch__full_chunk_h10,row_02114__free_space__direct_dispatch,6,2114,free_space,full_chunk_h10,10,10,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,84.57347300281981,115.57347300288257,22.39699999995537,15.99999999996271,1.3488999999253792,20.666600000026847,0.0,0.3189999999904103,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,19257,18340,917,0.9523809523809523,10,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02114__single_block__direct_dispatch__full_chunk_h10,row_02114__single_block__direct_dispatch,6,2114,single_block,full_chunk_h10,10,10,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,85.05257299839286,116.05257299845562,21.083800000042174,31.000000000062755,1.496100000053957,19.05039999996916,0.0,0.4364000000123269,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,19550,18697,853,0.9563682864450128,9,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02114__narrow_gate__direct_dispatch__full_chunk_h10,row_02114__narrow_gate__direct_dispatch,6,2114,narrow_gate,full_chunk_h10,10,10,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,85.04487299796892,116.04487299803168,21.064400000000205,15.99999999996271,2.084599999989223,18.433500000014647,0.0,0.46929999996336846,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,5,0,10,7,False,False,True,False,11448,10978,470,0.9589447938504543,5,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02316__free_space__direct_dispatch__full_chunk_h10,row_02316__free_space__direct_dispatch,7,2316,free_space,full_chunk_h10,10,10,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.15441800327972,112.15441800334247,25.70099999991271,14.999999999986358,2.457299999946372,9.918299999981173,12.654900000029556,0.5714999999781867,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,17493,16638,855,0.9511233064654433,18,10,5
armbench.pi05_windowed_cpu_replay.v1,row_02316__single_block__direct_dispatch__full_chunk_h10,row_02316__single_block__direct_dispatch,7,2316,single_block,full_chunk_h10,10,10,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.35241799755022,113.35241799747564,24.385599999959595,31.99999999992542,2.707200000031662,12.382600000023558,8.832900000015798,0.36590000001979206,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,17510,16648,862,0.9507709880068532,16,10,4
armbench.pi05_windowed_cpu_replay.v1,row_02316__narrow_gate__direct_dispatch__full_chunk_h10,row_02316__narrow_gate__direct_dispatch,7,2316,narrow_gate,full_chunk_h10,10,10,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.5732180053601,112.57321800542286,16.224300000089897,15.000000000100044,3.2639999999446445,12.553499999967244,0.0,0.2964999999903739,hold,continuous_edge_rejected:collision:static:gate_lower:link6,hold,continuous_collision,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,3,0,10,5,False,False,False,False,15552,14874,670,0.9564043209876543,8,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02045__free_space__direct_dispatch__full_chunk_h10,row_02045__free_space__direct_dispatch,8,2045,free_space,full_chunk_h10,10,10,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,107.79295300744707,139.79295300748618,22.23730000002888,15.99999999996271,1.944999999977881,4.937600000062048,15.025999999920714,0.2532000000883272,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,9555,9189,366,0.9616954474097331,30,10,11
armbench.pi05_windowed_cpu_replay.v1,row_02045__single_block__direct_dispatch__full_chunk_h10,row_02045__single_block__direct_dispatch,8,2045,single_block,full_chunk_h10,10,10,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,107.84735299966997,138.84735299973272,21.167099999956918,15.99999999996271,1.7397999999957392,4.448300000035488,14.711899999952038,0.2075999999533451,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,9690,9259,431,0.9555211558307534,28,10,10
armbench.pi05_windowed_cpu_replay.v1,row_02045__narrow_gate__direct_dispatch__full_chunk_h10,row_02045__narrow_gate__direct_dispatch,8,2045,narrow_gate,full_chunk_h10,10,10,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,108.03035300341435,139.0303530034771,21.852799999919625,31.000000000062755,1.9893999999567313,5.578499999955966,13.493100000005143,0.7101999999576947,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,9720,9432,288,0.9703703703703703,24,10,8
armbench.pi05_windowed_cpu_replay.v1,row_02736__free_space__direct_dispatch__full_chunk_h10,row_02736__free_space__direct_dispatch,9,2736,free_space,full_chunk_h10,10,10,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,79.95957398816245,110.95957398811152,20.94350000004397,30.99999999994907,1.5185999999403066,18.8481000000138,0.0,0.5097999999179592,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,17199,16393,806,0.9531368102796675,10,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02736__single_block__direct_dispatch__full_chunk_h10,row_02736__single_block__direct_dispatch,9,2736,single_block,full_chunk_h10,10,10,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,80.01317399612162,111.01317399618438,23.995399999989786,15.000000000100044,1.29319999996369,15.211900000053902,6.443000000103893,0.9734000000207743,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,22270,21062,1208,0.945756623259991,14,10,3
armbench.pi05_windowed_cpu_replay.v1,row_02736__narrow_gate__direct_dispatch__full_chunk_h10,row_02736__narrow_gate__direct_dispatch,9,2736,narrow_gate,full_chunk_h10,10,10,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,80.14397399529116,96.14397399525387,10.621000000014647,15.99999999996271,1.4739999999164866,8.567699999957767,0.0,0.4883000000290849,hold,continuous_edge_rejected:collision:static:gate_lower:link6,hold,continuous_collision,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,5,0,10,7,False,False,False,False,11664,11153,503,0.9561899862825789,6,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02456__free_space__direct_dispatch__full_chunk_h10,row_02456__free_space__direct_dispatch,10,2456,free_space,full_chunk_h10,10,10,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.5769509988022,191.57695099875127,22.78400000000147,30.99999999994907,2.3234999999885986,19.926100000020597,0.0,0.43940000000475266,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,16611,15847,764,0.9540063813135874,9,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02456__single_block__direct_dispatch__full_chunk_h10,row_02456__single_block__direct_dispatch,10,2456,single_block,full_chunk_h10,10,10,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.99725099775242,192.99725099767784,21.92420000005768,15.99999999996271,3.0482000000802145,18.47859999998036,0.0,0.28659999998126295,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,8670,8233,437,0.9495963091118801,5,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02456__narrow_gate__direct_dispatch__full_chunk_h10,row_02456__narrow_gate__direct_dispatch,10,2456,narrow_gate,full_chunk_h10,10,10,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.55815100116888,175.55815100115524,10.722799999939525,14.999999999986358,1.6114999999672364,8.745199999907527,0.0,0.3047999999807871,hold,continuous_edge_rejected:collision:static:gate_lower:link6,hold,continuous_collision,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,5,0,10,7,False,False,False,False,11232,10725,499,0.9548611111111112,6,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02938__free_space__direct_dispatch__full_chunk_h10,row_02938__free_space__direct_dispatch,11,2938,free_space,full_chunk_h10,10,10,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.70350899919868,126.70350899918503,21.270399999934853,14.999999999986358,1.3566999999738982,19.117299999948045,0.0,0.7255000000441214,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,11319,10786,533,0.9529110345436876,7,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02938__single_block__direct_dispatch__full_chunk_h10,row_02938__single_block__direct_dispatch,11,2938,single_block,full_chunk_h10,10,10,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.67890899378108,143.6789089937065,21.999299999947652,15.99999999996271,6.81510000003982,14.391100000011647,0.0,0.5333999999947991,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,11730,11235,495,0.9578005115089514,6,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02938__narrow_gate__direct_dispatch__full_chunk_h10,row_02938__narrow_gate__direct_dispatch,11,2938,narrow_gate,full_chunk_h10,10,10,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.79980899760267,142.79980899755174,20.6941999999799,15.99999999996271,1.626499999929365,18.6813999999913,0.0,0.3202999999984968,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,18360,17654,706,0.9615468409586057,8,10,1
armbench.pi05_windowed_cpu_replay.v1,row_03122__free_space__direct_dispatch__full_chunk_h10,row_03122__free_space__direct_dispatch,12,3122,free_space,full_chunk_h10,10,10,4fd1a98f6e18bda6afca61b1213f09c92ed3fce35dcd8c4d53333ce515224354,fae786a4aad836002b16172491457936b523b19e2e002e95e4b9cb634083a717,20.0,81.44486000674078,112.44486000680354,21.744699999999284,15.99999999996271,2.7413000000251486,18.224000000031992,0.0,0.6548000000066168,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,11319,10762,557,0.9507907058927467,9,10,1
armbench.pi05_windowed_cpu_replay.v1,row_03122__single_block__direct_dispatch__full_chunk_h10,row_03122__single_block__direct_dispatch,12,3122,single_block,full_chunk_h10,10,10,4fd1a98f6e18bda6afca61b1213f09c92ed3fce35dcd8c4d53333ce515224354,fae786a4aad836002b16172491457936b523b19e2e002e95e4b9cb634083a717,20.0,81.17976000357885,113.17976000350427,23.202200000014273,15.99999999996271,3.279700000007324,19.069599999966158,0.0,0.7599000000482192,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,10370,9930,440,0.9575699132111861,8,10,1
