schema_version,case_id,source_case_id,selection_index,source_row_index,scenario,profile,response_action_sha256,input_action_sha256,supervision_budget_ms,base_response_age_ms,activation_response_age_ms,supervisor_latency_ms,assurance_worker_latency_ms,qp_latency_ms,continuous_collision_latency_ms,dynamics_braking_latency_ms,fallback_brake_latency_ms,status,reason,supervisor_status,failure_stage,candidate_complete,candidate_action_count,published_action_count,policy_actions_executable,partial_prefix_exposed,all_or_none_publication,assurance_worker_thread_separate,fallback_validated,qp_feasible,qp_intervention_steps,joint_position_violation_steps,joint_velocity_violation_steps,joint_acceleration_violation_steps,continuous_edges_checked,continuous_unsafe_edges,continuous_indeterminate_edges,braking_boundaries_checked,braking_invalid_boundaries,all_registered_constraints_satisfied,unsafe_plan_published,software_budget_exceeded,response_deadline_exceeded,broad_phase_pair_tests,broad_phase_pruned_pairs,broad_phase_exact_pair_evaluations,broad_phase_prune_rate,safe_configuration_cache_hits,persistent_qp_solve_calls,persistent_brake_validation_calls
armbench.pi05_optimized_cpu_replay.v1,row_01467__single_block__direct_dispatch__operational_20ms,row_01467__single_block__direct_dispatch,3,1467,single_block,operational_20ms,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,4f17f5dfea4ea95c98fd42f459cd72d84c6d64fa6c129fbeb17b753364002cf1,20.0,92.74982400529552,123.74982400797307,21.509899997909088,16.00000000325963,5.561899997701403,14.624799994635396,0.0,1.144399997428991,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,5950,5687,263,0.9557983193277311,6,10,1
armbench.pi05_optimized_cpu_replay.v1,row_01467__narrow_gate__direct_dispatch__operational_20ms,row_01467__narrow_gate__direct_dispatch,3,1467,narrow_gate,operational_20ms,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,4f17f5dfea4ea95c98fd42f459cd72d84c6d64fa6c129fbeb17b753364002cf1,20.0,92.48282400221797,123.48282400489552,21.806900003866758,16.00000000325963,3.2365999941248447,17.658099997788668,0.0,0.7850000038160942,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,14472,13853,619,0.9572277501381979,10,10,1
armbench.pi05_optimized_cpu_replay.v1,row_00954__free_space__direct_dispatch__operational_20ms,row_00954__free_space__direct_dispatch,4,954,free_space,operational_20ms,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,84.07754999643657,116.07754999567987,22.240000005695038,15.999999995983671,5.770900002971757,15.741200004413258,0.0,0.5512000061571598,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6615,6294,321,0.9514739229024943,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_00954__single_block__direct_dispatch__operational_20ms,row_00954__single_block__direct_dispatch,4,954,single_block,operational_20ms,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,83.76884999597678,129.76884999807226,23.973399998794775,31.000000002677552,5.678399997123051,17.661500001850072,0.0,0.4410999972606078,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7650,7311,339,0.9556862745098039,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_00954__narrow_gate__direct_dispatch__operational_20ms,row_00954__narrow_gate__direct_dispatch,4,954,narrow_gate,operational_20ms,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,83.80704999581212,130.80704999447335,29.138400001102127,31.9999999992433,2.412900001218077,25.444500002777204,0.0,1.1802000008174218,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,16632,15941,691,0.9584535834535834,6,10,1
armbench.pi05_optimized_cpu_replay.v1,row_01576__free_space__direct_dispatch__operational_20ms,row_01576__free_space__direct_dispatch,5,1576,free_space,operational_20ms,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.7861300004297,140.78613000310725,21.013800003856886,16.00000000325963,4.033400000480469,16.112199999042787,0.0,0.7445000010193326,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,8085,7740,345,0.9573283858998145,9,10,1
armbench.pi05_optimized_cpu_replay.v1,row_01576__single_block__direct_dispatch__operational_20ms,row_01576__single_block__direct_dispatch,5,1576,single_block,operational_20ms,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.48412999277934,156.48412999144057,21.994299997459166,31.000000002677552,3.6649999965447932,15.11210000171559,2.5854999985313043,0.4990999950678088,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,11050,10633,417,0.962262443438914,12,10,2
armbench.pi05_optimized_cpu_replay.v1,row_01576__narrow_gate__direct_dispatch__operational_20ms,row_01576__narrow_gate__direct_dispatch,5,1576,narrow_gate,operational_20ms,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.35532999428688,140.35532999696443,21.126300001924392,31.000000002677552,3.8916999983484857,16.695899998012464,0.0,0.4135999988648109,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,13608,13205,403,0.9703850676072898,10,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02114__free_space__direct_dispatch__operational_20ms,row_02114__free_space__direct_dispatch,6,2114,free_space,operational_20ms,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,84.57347300281981,99.57347300223773,24.36380000290228,14.999999999417923,4.281499997887295,18.39060000202153,0.0,1.5290000010281801,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7791,7444,347,0.9554614298549609,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02114__single_block__direct_dispatch__operational_20ms,row_02114__single_block__direct_dispatch,6,2114,single_block,operational_20ms,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,85.05257299839286,117.05257299763616,25.231100000382867,31.9999999992433,4.786400000739377,19.280200001958292,0.0,1.019099996483419,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,16830,16095,735,0.9563279857397504,8,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02114__narrow_gate__direct_dispatch__operational_20ms,row_02114__narrow_gate__direct_dispatch,6,2114,narrow_gate,operational_20ms,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,85.04487299796892,101.0448729939526,23.736200004350394,15.999999995983671,5.46119999489747,17.613299998629373,0.0,0.5089000042062253,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,5,0,10,7,False,False,True,False,7992,7688,304,0.9619619619619619,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02316__free_space__direct_dispatch__operational_20ms,row_02316__free_space__direct_dispatch,7,2316,free_space,operational_20ms,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.15441800327972,112.15441800595727,23.086000001057982,16.00000000325963,7.288699998753145,14.83159999770578,0.0,0.792600003478583,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,4263,4077,186,0.956368754398311,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02316__single_block__direct_dispatch__operational_20ms,row_02316__single_block__direct_dispatch,7,2316,single_block,operational_20ms,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.35241799755022,112.35241800022777,24.941499999840744,16.00000000325963,7.5260999947204255,15.936999996483792,0.0,1.2893000020994805,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,4930,4707,223,0.9547667342799189,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02316__narrow_gate__direct_dispatch__operational_20ms,row_02316__narrow_gate__direct_dispatch,7,2316,narrow_gate,operational_20ms,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.5732180053601,112.57321800803766,20.861700002569705,14.999999999417923,3.6261999994167127,16.33629999560071,0.0,0.7249000045703724,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,3,0,10,5,False,False,True,False,9720,9303,417,0.9570987654320988,6,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02045__free_space__direct_dispatch__operational_20ms,row_02045__free_space__direct_dispatch,8,2045,free_space,operational_20ms,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,107.79295300744707,138.79295301012462,24.93759999924805,31.000000002677552,5.972000006295275,8.492399996612221,9.291700000176206,0.9903000027406961,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,5145,4958,187,0.9636540330417881,14,10,3
armbench.pi05_optimized_cpu_replay.v1,row_02045__single_block__direct_dispatch__operational_20ms,row_02045__single_block__direct_dispatch,8,2045,single_block,operational_20ms,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,107.84735299966997,138.84735300234752,21.639099999447353,16.00000000325963,4.627400005119853,10.770399996545166,4.8973000011756085,1.1561000064830296,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,5610,5365,245,0.9563279857397504,12,10,2
armbench.pi05_optimized_cpu_replay.v1,row_02045__narrow_gate__direct_dispatch__operational_20ms,row_02045__narrow_gate__direct_dispatch,8,2045,narrow_gate,operational_20ms,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,108.03035300341435,155.03035300207557,23.20099999633385,30.999999995401595,4.138800002692733,12.62989999668207,5.650999999488704,0.6337000013445504,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7560,7326,234,0.969047619047619,14,10,3
armbench.pi05_optimized_cpu_replay.v1,row_02736__free_space__direct_dispatch__operational_20ms,row_02736__free_space__direct_dispatch,9,2736,free_space,operational_20ms,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,79.95957398816245,126.95957398682367,28.851600000052713,30.999999995401595,3.2332000046153553,24.352300002647098,0.0,1.086899996153079,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,10143,9672,471,0.953564034309376,6,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02736__single_block__direct_dispatch__operational_20ms,row_02736__single_block__direct_dispatch,9,2736,single_block,operational_20ms,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,80.01317399612162,111.01317399879918,21.13149999786401,16.00000000325963,3.300600001239218,17.177200003061444,0.0,0.43140000343555585,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,17170,16233,937,0.9454280722189866,8,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02736__narrow_gate__direct_dispatch__operational_20ms,row_02736__narrow_gate__direct_dispatch,9,2736,narrow_gate,operational_20ms,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,80.14397399529116,127.14397399395239,24.56499999971129,31.000000002677552,5.602299999736715,17.723999997542705,0.0,1.0838999951374717,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,5,0,10,7,False,False,True,False,7992,7661,331,0.9585835835835835,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02456__free_space__direct_dispatch__operational_20ms,row_02456__free_space__direct_dispatch,10,2456,free_space,operational_20ms,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.5769509988022,206.57695100089768,21.68280000478262,31.000000002677552,1.905199998873286,19.204399999580346,0.0,0.48100000276463106,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,True,7497,7153,344,0.9541149793250634,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02456__single_block__direct_dispatch__operational_20ms,row_02456__single_block__direct_dispatch,10,2456,single_block,operational_20ms,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.99725099775242,191.99725100042997,23.0193999959738,31.000000002677552,5.165000002307352,16.773499999544583,0.0,0.9219999992637895,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,8670,8233,437,0.9495963091118801,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02456__narrow_gate__direct_dispatch__operational_20ms,row_02456__narrow_gate__direct_dispatch,10,2456,narrow_gate,operational_20ms,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.55815100116888,191.55815100384643,28.313100003288127,31.000000002677552,3.8486999983433634,23.195900001155678,0.0,1.112099998863414,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,5,0,10,7,False,False,True,False,11016,10518,498,0.9547930283224401,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02938__free_space__direct_dispatch__operational_20ms,row_02938__free_space__direct_dispatch,11,2938,free_space,operational_20ms,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.70350899919868,127.70350899518235,21.543800001381896,15.999999995983671,3.977899999881629,16.787300002761185,0.0,0.680000004649628,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,10143,9668,475,0.9531696736665681,6,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02938__single_block__direct_dispatch__operational_20ms,row_02938__single_block__direct_dispatch,11,2938,single_block,operational_20ms,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.67890899378108,142.67890898918267,23.894499994639773,30.999999995401595,2.2159000000101514,20.689500001026317,0.0,0.9241000007023104,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,14450,13839,611,0.9577162629757785,8,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02938__narrow_gate__direct_dispatch__operational_20ms,row_02938__narrow_gate__direct_dispatch,11,2938,narrow_gate,operational_20ms,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.79980899760267,142.79980899300426,23.179300005722325,14.999999999417923,1.8508000066503882,20.25110000249697,0.0,0.9804000001167879,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,14904,14336,568,0.9618894256575417,6,10,1
armbench.pi05_optimized_cpu_replay.v1,row_03122__free_space__direct_dispatch__operational_20ms,row_03122__free_space__direct_dispatch,12,3122,free_space,operational_20ms,4fd1a98f6e18bda6afca61b1213f09c92ed3fce35dcd8c4d53333ce515224354,fae786a4aad836002b16172491457936b523b19e2e002e95e4b9cb634083a717,20.0,81.44486000674078,113.44486000598408,26.76870000141207,31.9999999992433,2.4831000046106055,23.29499999905238,0.0,0.8651999960420653,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,11319,10762,557,0.9507907058927467,9,10,1
armbench.pi05_optimized_cpu_replay.v1,row_03122__single_block__direct_dispatch__operational_20ms,row_03122__single_block__direct_dispatch,12,3122,single_block,operational_20ms,4fd1a98f6e18bda6afca61b1213f09c92ed3fce35dcd8c4d53333ce515224354,fae786a4aad836002b16172491457936b523b19e2e002e95e4b9cb634083a717,20.0,81.17976000357885,112.1797600062564,20.94789999682689,31.000000002677552,4.473799999686889,15.45050000277115,0.0,0.9011000001919456,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7650,7347,303,0.9603921568627451,6,10,1
armbench.pi05_optimized_cpu_replay.v1,row_03122__narrow_gate__direct_dispatch__operational_20ms,row_03122__narrow_gate__direct_dispatch,12,3122,narrow_gate,operational_20ms,4fd1a98f6e18bda6afca61b1213f09c92ed3fce35dcd8c4d53333ce515224354,fae786a4aad836002b16172491457936b523b19e2e002e95e4b9cb634083a717,20.0,81.26705999893602,112.26706000161357,20.86550000240095,16.00000000325963,1.670500001637265,18.454100005328655,0.0,0.654699993901886,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,13176,12736,440,0.9666059502125076,8,10,1
armbench.pi05_optimized_cpu_replay.v1,row_03163__free_space__direct_dispatch__operational_20ms,row_03163__free_space__direct_dispatch,13,3163,free_space,operational_20ms,e3ad14c7d499ec5ce4892eb2bef290b5e056a2b62568859245b6356da12457fb,ffa917dcd4fa88b9be0656ad8c111499b9a6bfff234650d693827eb9d1d5f76c,20.0,80.90778300538659,127.90778300404781,22.128900003735907,30.999999995401595,4.2725000021164306,14.456899996730499,2.9491000022972003,0.3400999994482845,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,11613,11101,512,0.9559114785154568,12,10,2
