schema_version,episode_id,task_suite,task_id,episode_index,task_description,seed,task_success,termination_reason,initial_state_sha256,stabilization_steps,task_steps,wall_time_s,parent_process_id,worker_process_id,worker_stopped,submitted_requests,started_requests,completed_requests,superseded_requests,accepted_responses,failed_responses,deadline_exceeded_responses,hold_ticks,execute_ticks,ticks_during_inference,tick_overruns,response_age_p50_ms,response_age_p95_ms,response_age_max_ms,video_path
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_00,libero_spatial,3,0,pick up the black bowl on the cookie box and place it on the plate,7,True,task_success,63e3f2e0b980d79c6d974bb7d9d537d1997a100670f27bbff2946a11cfa0b635,10,100,10.119770180011983,1,1033,True,100,63,62,36,62,0,0,12,88,98,1,107.02869450324215,129.6340474538738,131.58356399799231,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_01,libero_spatial,3,1,pick up the black bowl on the cookie box and place it on the plate,7,True,task_success,1389df4eaca7a1a74b8dd5364347e0d749d1bed10a58143e39be03fc0ab82f41,10,85,9.494760257992311,1,1106,True,85,54,53,31,53,0,0,11,74,83,1,105.78661698673386,129.37275420408696,131.66019698837772,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_02,libero_spatial,3,2,pick up the black bowl on the cookie box and place it on the plate,7,True,task_success,7e46eb0926b19da8520a12aa89a2137d9e4603b4a97ec83da200dc73c63f9dfb,10,89,9.516737461992307,1,1179,True,89,56,55,32,55,0,0,12,77,87,1,106.34519900486339,129.26874950208003,131.26600300893188,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_03,libero_spatial,3,3,pick up the black bowl on the cookie box and place it on the plate,7,True,task_success,a93982cfb7190095b7b03108be7ca4828a77f649509bde23d7bc535c91a75189,10,84,9.41867626500607,1,1252,True,84,53,52,30,52,0,0,11,73,83,1,106.53206399729243,130.05112164464663,131.63370700203814,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_00,libero_spatial,4,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,7,False,max_ticks,1bec82314760dc1015377b8cebf3627af0020e1c7ce928989a7d6fdc8679649a,10,220,16.123302634994616,1,1325,True,220,139,138,81,138,0,0,26,194,217,1,107.1496905060485,129.95427190253395,131.6041850077454,videos/libero_spatial__task_004__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_01,libero_spatial,4,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,7,True,task_success,edb02423af27fd85edc08731a8438e5f3de8dd2454592461a4a8824a3c2db194,10,130,11.742407639001613,1,1489,True,130,82,81,48,81,0,0,18,112,129,1,106.97470400191378,130.80003100913018,135.84495900431648,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_02,libero_spatial,4,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,7,False,max_ticks,f8a2dbb1a987b5a79f5a64914ea62ff0563800c668fbe3e3e8bc5bfc0598a5de,10,220,16.264588267004,1,1562,True,220,138,137,81,137,0,0,32,188,217,1,106.61915900709573,130.1012253999943,132.39936299214605,videos/libero_spatial__task_004__episode_02.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_03,libero_spatial,4,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,7,True,task_success,3376a8bfa399d19ecfe12c62fee6d899c23250492d93f90ceb0cdbb97da750da,10,144,12.44392747299571,1,1679,True,144,90,89,53,87,0,2,23,121,142,1,107.71768700215034,130.0448031979613,134.84202299150638,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_00,libero_spatial,5,0,pick up the black bowl on the ramekin and place it on the plate,7,True,task_success,50a2e023070589c05828b0773b9013c33931872a1128e2a5498b6d5c9a6199d9,10,116,11.076315857993905,1,1752,True,116,73,72,43,72,0,0,14,102,115,1,106.98308049904881,129.90221414875123,133.47857201006263,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_01,libero_spatial,5,1,pick up the black bowl on the ramekin and place it on the plate,7,True,task_success,dc873b54c357efc1331f6ec3ecc0218451cfca3758a2c587bbcba01e3a152536,10,105,10.498215215004166,1,1825,True,105,66,65,39,65,0,0,16,89,104,1,106.36805200192612,127.55330760264769,131.24787500419188,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_02,libero_spatial,5,2,pick up the black bowl on the ramekin and place it on the plate,7,True,task_success,a8b8f9f353f8b0e6050c30ba844bc798b303638b4a60c260572e5fdac41b41a8,10,98,10.060258002005867,1,1898,True,98,61,60,36,60,0,0,13,85,96,1,108.24641149520176,130.6046023069939,132.3663599905558,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_03,libero_spatial,5,3,pick up the black bowl on the ramekin and place it on the plate,7,True,task_success,0607397f0777d5b0fc1045bd5156a98ae198d412ac53cd431cb8a6ead267714f,10,99,10.0810335999995,1,1971,True,99,62,61,36,61,0,0,13,86,96,1,105.5039589991793,129.4937140046386,134.05164099822287,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_00,libero_spatial,6,0,pick up the black bowl next to the cookie box and place it on the plate,7,True,task_success,abd69b1a920e17fb71eb569ca0c4a65e9f2bd1d53a2afdc7534c5829689e8976,10,113,10.780200107998098,1,2044,True,113,71,70,41,70,0,0,14,99,109,1,106.47090849670349,129.85342289539403,131.36720599140972,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_01,libero_spatial,6,1,pick up the black bowl next to the cookie box and place it on the plate,7,True,task_success,c842084163bd41b0a713c483747fa948aa5cbdb179efa78042fb1b530996025e,10,113,10.764792868998484,1,2117,True,113,71,70,41,70,0,0,15,98,110,1,105.8421114939847,128.6572199969669,131.02460399386473,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_02,libero_spatial,6,2,pick up the black bowl next to the cookie box and place it on the plate,7,True,task_success,91e00da57baa3c81ba77261da1baa91030084e484fee9dc871f43bccde2503e8,10,98,10.01896729398868,1,2190,True,98,61,60,36,60,0,0,11,87,95,1,104.21869849960785,127.34737490172847,131.80493700201623,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_03,libero_spatial,6,3,pick up the black bowl next to the cookie box and place it on the plate,7,True,task_success,9f9d1b0dc2f8b5271791b133c2598d77d00899cbbd3665106a192c103f17dfa4,10,128,11.599733123992337,1,2263,True,128,81,80,47,80,0,0,16,112,124,1,106.69916250481037,129.44034200336318,131.83269700675737,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_00,libero_spatial,7,0,pick up the black bowl on the stove and place it on the plate,7,True,task_success,434eed2fc53c989bc732027e2f84ef9a6778a61afb39de34cda24d1f159d8a09,10,124,11.39584180500242,1,2336,True,124,78,77,45,77,0,0,16,108,121,1,107.03679099970032,131.18249381077476,131.7829899926437,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_01,libero_spatial,7,1,pick up the black bowl on the stove and place it on the plate,7,True,task_success,0faab8f1d5121884a8c839fc59a5111100899ae4005d45dd1692d6889126a437,10,122,11.282039176003309,1,2409,True,122,77,76,45,76,0,0,14,108,120,1,107.3895069930586,129.81780049449299,133.3267259906279,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_02,libero_spatial,7,2,pick up the black bowl on the stove and place it on the plate,7,True,task_success,1c1703245f40c6b33d019ca7408d7e7ddbe6c929ab00fbbd8b001573c307fb8e,10,123,11.248598682999727,1,2482,True,123,77,76,45,76,0,0,16,107,121,1,107.99571800453123,130.68156550070853,134.18136700056493,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_03,libero_spatial,7,3,pick up the black bowl on the stove and place it on the plate,7,True,task_success,857cbb6e90ecc8f7d8773af7528861af19feae2fe2b95c6bd3e495e1773a4bd2,10,130,11.775258143999963,1,2555,True,130,82,81,48,81,0,0,19,111,127,1,107.8725069965003,130.7683720078785,132.22051299817394,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_00,libero_spatial,8,0,pick up the black bowl next to the plate and place it on the plate,7,True,task_success,8068d59b815876257802ab742fa4e2de6d71c6a586bd9f7caaa9c9b5e1aad674,10,100,10.208227683993755,1,2628,True,100,63,62,37,62,0,0,13,87,99,1,106.97090650501195,129.82021265634103,131.26221600396093,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_01,libero_spatial,8,1,pick up the black bowl next to the plate and place it on the plate,7,True,task_success,ed054032f78e93494c20371c266b52960e374ca559b40fbcf24df71a2ca391ee,10,104,10.286597839003662,1,2701,True,104,65,64,38,64,0,0,13,91,101,1,107.44647801038809,130.06002904876368,131.3142489962047,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_02,libero_spatial,8,2,pick up the black bowl next to the plate and place it on the plate,7,True,task_success,7e5d80cb2ef2a04819cf711ea4093a99a75179bfa3289cf1a4435f7a287cabf0,10,100,10.194784628998605,1,2774,True,100,62,61,37,61,0,0,19,81,98,1,106.54799899202771,130.73838799027726,135.49963099649176,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_03,libero_spatial,8,3,pick up the black bowl next to the plate and place it on the plate,7,True,task_success,d0850595f3599813c7b8115cae0a0609312166bbe02c894e1acc2ef2c81c7931,10,96,9.964668960994459,1,2847,True,96,60,59,35,59,0,0,15,81,92,1,107.93341801036149,129.87522939802147,134.88379900809377,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_00,libero_spatial,9,0,pick up the black bowl on the wooden cabinet and place it on the plate,7,True,task_success,c9cd63e8db66b8120a7182b36e737fa1631ce55c0e651422ce519134e8e94213,10,152,12.794060493004508,1,2920,True,152,96,95,56,95,0,0,18,134,151,1,107.94671300391201,130.59845470415894,133.07906400586944,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_01,libero_spatial,9,1,pick up the black bowl on the wooden cabinet and place it on the plate,7,True,task_success,07e7a6ab6a094320d90515beb1de90b6c7675ed513a4d70964147a87a95f455b,10,122,11.336861626987229,1,2993,True,122,77,76,45,76,0,0,11,111,121,1,105.53899250953691,127.47106424285448,129.8300649941666,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_02,libero_spatial,9,2,pick up the black bowl on the wooden cabinet and place it on the plate,7,True,task_success,d26c51e14ff5ff4dbc02c53a8322518e1775bfe2bccc29a6027dc46899e24fff,10,124,11.504210659011733,1,3066,True,124,78,77,45,77,0,0,16,108,122,1,107.68515500240028,130.87745020748116,132.40190500800963,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_03,libero_spatial,9,3,pick up the black bowl on the wooden cabinet and place it on the plate,7,True,task_success,d3122b08833be2a4b7d24aa8fda9735807b4bfcf35a95311addbd17fdf9cca60,10,122,11.26697959699959,1,3139,True,122,77,76,45,76,0,0,15,107,121,1,106.9761640028446,129.15244875330245,131.79458701051772,
