schema_version,episode_id,task_suite,task_id,episode_index,task_description,seed,task_success,termination_reason,initial_state_sha256,stabilization_steps,task_steps,wall_time_s,parent_process_id,worker_process_id,worker_stopped,submitted_requests,started_requests,completed_requests,superseded_requests,accepted_responses,failed_responses,deadline_exceeded_responses,hold_ticks,execute_ticks,ticks_during_inference,tick_overruns,response_age_p50_ms,response_age_p95_ms,response_age_max_ms,video_path
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_01,libero_spatial,3,1,pick up the black bowl on the cookie box and place it on the plate,9,True,task_success,1389df4eaca7a1a74b8dd5364347e0d749d1bed10a58143e39be03fc0ab82f41,10,82,9.489399400001275,1,1106,True,82,51,50,30,50,0,0,9,73,79,1,105.56247450585943,129.86186270063627,130.6455769954482,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_02,libero_spatial,3,2,pick up the black bowl on the cookie box and place it on the plate,9,True,task_success,7e46eb0926b19da8520a12aa89a2137d9e4603b4a97ec83da200dc73c63f9dfb,10,103,10.601878058994771,1,1179,True,103,64,63,39,63,0,0,16,87,102,1,109.65220400248654,130.26294869050616,133.9679789962247,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_03,libero_spatial,3,3,pick up the black bowl on the cookie box and place it on the plate,9,True,task_success,a93982cfb7190095b7b03108be7ca4828a77f649509bde23d7bc535c91a75189,10,97,10.033570582003449,1,1252,True,97,60,59,36,59,0,0,15,82,94,1,107.41630199481733,129.48610570310848,132.77204098994844,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_00,libero_spatial,4,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,9,False,max_ticks,1bec82314760dc1015377b8cebf3627af0020e1c7ce928989a7d6fdc8679649a,10,220,16.466978405005648,1,1325,True,220,138,137,82,137,0,0,26,194,219,1,108.2017800072208,130.98347200429998,134.31880800635554,videos/libero_spatial__task_004__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_01,libero_spatial,4,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,9,True,task_success,edb02423af27fd85edc08731a8438e5f3de8dd2454592461a4a8824a3c2db194,10,148,13.00371332099894,1,1489,True,148,93,92,55,92,0,0,19,129,146,1,107.5100059970282,129.57049284304958,133.13191499037202,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_02,libero_spatial,4,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,9,True,task_success,f8a2dbb1a987b5a79f5a64914ea62ff0563800c668fbe3e3e8bc5bfc0598a5de,10,160,13.282807026989758,1,1562,True,160,101,100,59,100,0,0,19,141,158,1,106.28416550025577,128.63939365488477,132.88028100214433,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_03,libero_spatial,4,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,9,True,task_success,3376a8bfa399d19ecfe12c62fee6d899c23250492d93f90ceb0cdbb97da750da,10,132,12.050291067003855,1,1635,True,132,83,82,49,82,0,0,17,115,131,1,107.03774199646432,130.2121465545497,131.98355099302717,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_00,libero_spatial,5,0,pick up the black bowl on the ramekin and place it on the plate,9,False,max_ticks,50a2e023070589c05828b0773b9013c33931872a1128e2a5498b6d5c9a6199d9,10,220,16.42776072099514,1,1708,True,220,138,137,82,137,0,0,27,193,216,1,106.23901500366628,128.57567239843775,130.45366799633484,videos/libero_spatial__task_005__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_01,libero_spatial,5,1,pick up the black bowl on the ramekin and place it on the plate,9,True,task_success,dc873b54c357efc1331f6ec3ecc0218451cfca3758a2c587bbcba01e3a152536,10,101,10.3931156549952,1,1825,True,101,63,62,37,62,0,0,15,86,99,1,107.28718800237402,129.50128560478333,131.60684700415004,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_02,libero_spatial,5,2,pick up the black bowl on the ramekin and place it on the plate,9,True,task_success,a8b8f9f353f8b0e6050c30ba844bc798b303638b4a60c260572e5fdac41b41a8,10,96,10.263839346996974,1,1898,True,96,60,59,35,59,0,0,13,83,94,1,108.53343800408766,130.71946829732042,133.13187600579113,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_03,libero_spatial,5,3,pick up the black bowl on the ramekin and place it on the plate,9,True,task_success,0607397f0777d5b0fc1045bd5156a98ae198d412ac53cd431cb8a6ead267714f,10,97,10.224752504000207,1,1971,True,97,60,59,36,59,0,0,14,83,95,1,106.67291599384043,131.22495850984706,131.74726799479686,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_00,libero_spatial,6,0,pick up the black bowl next to the cookie box and place it on the plate,9,True,task_success,abd69b1a920e17fb71eb569ca0c4a65e9f2bd1d53a2afdc7534c5829689e8976,10,116,10.973587654007133,1,2044,True,116,73,72,43,72,0,0,16,100,115,1,108.55911500402726,130.97246275356156,132.90460999996867,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_01,libero_spatial,6,1,pick up the black bowl next to the cookie box and place it on the plate,9,True,task_success,c842084163bd41b0a713c483747fa948aa5cbdb179efa78042fb1b530996025e,10,115,11.26048855499539,1,2117,True,115,72,71,42,71,0,0,13,102,113,1,104.0402240032563,127.69264150119852,132.2168939950643,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_02,libero_spatial,6,2,pick up the black bowl next to the cookie box and place it on the plate,9,True,task_success,91e00da57baa3c81ba77261da1baa91030084e484fee9dc871f43bccde2503e8,10,104,10.635875774009037,1,2190,True,104,65,64,38,64,0,0,13,91,102,1,108.41080000682268,130.7040075036639,131.68513400887605,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_03,libero_spatial,6,3,pick up the black bowl next to the cookie box and place it on the plate,9,True,task_success,9f9d1b0dc2f8b5271791b133c2598d77d00899cbbd3665106a192c103f17dfa4,10,112,11.05575807200512,1,2263,True,112,70,69,41,69,0,0,13,99,110,1,107.03471700253431,130.2687351941131,132.64998499653302,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_00,libero_spatial,7,0,pick up the black bowl on the stove and place it on the plate,9,True,task_success,434eed2fc53c989bc732027e2f84ef9a6778a61afb39de34cda24d1f159d8a09,10,121,11.529549639002653,1,2336,True,121,76,75,44,75,0,0,14,107,118,1,105.585109005915,128.57674629049143,130.7522959978087,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_01,libero_spatial,7,1,pick up the black bowl on the stove and place it on the plate,9,True,task_success,0faab8f1d5121884a8c839fc59a5111100899ae4005d45dd1692d6889126a437,10,113,11.178802558002644,1,2409,True,113,71,70,42,70,0,0,14,99,112,1,106.585471505241,128.15181120458874,130.5513150000479,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_02,libero_spatial,7,2,pick up the black bowl on the stove and place it on the plate,9,True,task_success,1c1703245f40c6b33d019ca7408d7e7ddbe6c929ab00fbbd8b001573c307fb8e,10,170,14.013869121990865,1,2482,True,170,107,106,63,106,0,0,21,149,169,1,107.44267950212816,129.72207225175225,132.91363799362443,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_03,libero_spatial,7,3,pick up the black bowl on the stove and place it on the plate,9,True,task_success,857cbb6e90ecc8f7d8773af7528861af19feae2fe2b95c6bd3e495e1773a4bd2,10,122,11.647718173000612,1,2555,True,122,77,76,45,76,0,0,16,106,120,1,106.13433649996296,129.44353699640487,132.0154109998839,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_00,libero_spatial,8,0,pick up the black bowl next to the plate and place it on the plate,9,True,task_success,8068d59b815876257802ab742fa4e2de6d71c6a586bd9f7caaa9c9b5e1aad674,10,133,12.190405404006015,1,2628,True,133,83,82,49,82,0,0,18,115,130,1,107.96784549893346,129.29342740826542,132.95687100617215,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_01,libero_spatial,8,1,pick up the black bowl next to the plate and place it on the plate,9,True,task_success,ed054032f78e93494c20371c266b52960e374ca559b40fbcf24df71a2ca391ee,10,101,10.47577005099447,1,2701,True,101,63,62,37,62,0,0,13,88,99,1,105.86653299833415,129.43318555262522,131.88959599938244,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_02,libero_spatial,8,2,pick up the black bowl next to the plate and place it on the plate,9,True,task_success,7e5d80cb2ef2a04819cf711ea4093a99a75179bfa3289cf1a4435f7a287cabf0,10,101,10.552277095004683,1,2774,True,101,63,62,37,62,0,0,15,86,97,1,108.6119379979209,131.3699359052407,136.61437999689952,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_03,libero_spatial,8,3,pick up the black bowl next to the plate and place it on the plate,9,True,task_success,d0850595f3599813c7b8115cae0a0609312166bbe02c894e1acc2ef2c81c7931,10,93,10.104229878008482,1,2847,True,93,58,57,34,57,0,0,11,82,89,1,106.04815400438383,129.05193099286407,133.1823710061144,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_00,libero_spatial,9,0,pick up the black bowl on the wooden cabinet and place it on the plate,9,True,task_success,c9cd63e8db66b8120a7182b36e737fa1631ce55c0e651422ce519134e8e94213,10,150,13.021384545005276,1,2920,True,150,94,93,55,93,0,0,19,131,147,1,106.87411300023086,129.21609419572633,131.28058200527448,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_01,libero_spatial,9,1,pick up the black bowl on the wooden cabinet and place it on the plate,9,True,task_success,07e7a6ab6a094320d90515beb1de90b6c7675ed513a4d70964147a87a95f455b,10,121,11.538269219992799,1,2993,True,121,76,75,45,75,0,0,16,105,119,1,107.88633399351966,130.3454143955605,132.54889400559478,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_02,libero_spatial,9,2,pick up the black bowl on the wooden cabinet and place it on the plate,9,True,task_success,d26c51e14ff5ff4dbc02c53a8322518e1775bfe2bccc29a6027dc46899e24fff,10,128,11.888427660000161,1,3066,True,128,80,79,47,79,0,0,16,112,126,1,105.84124899469316,129.88785430497956,132.74171100056265,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_03,libero_spatial,9,3,pick up the black bowl on the wooden cabinet and place it on the plate,9,True,task_success,d3122b08833be2a4b7d24aa8fda9735807b4bfcf35a95311addbd17fdf9cca60,10,122,11.64332878899586,1,3139,True,122,77,76,45,76,0,0,16,106,119,1,109.10680050437804,130.92909599436098,133.04576701193582,
