schema_version,episode_id,pair_id,task_suite,task_id,episode_index,mode,replan_steps,latency_steps,fixed_refresh_interval,query_index,observation_step,response_step,inference_latency_ms,policy_inference_latency_ms,server_inference_latency_ms,injected_latency_steps_requested,injected_latency_steps_executed,action_chunk_steps,accepted,decision,rejection_reasons,position_mismatch_m,orientation_mismatch_rad,gripper_mismatch_linf,error_stage,error_type,error_message
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_047__h_05__l_004__latency_aligned,libero_spatial/task_000/episode_047/h_05/l_004,libero_spatial,0,47,latency_aligned,5,4,,9,91,95,81.34624499871279,58.148949003225425,80.41528000103426,4,4,10,True,accepted_latency_aligned,position_mismatch,0.025561663134164515,0.09829105244933176,0.003117913154240209,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_047__h_05__l_004__latency_aligned,libero_spatial/task_000/episode_047/h_05/l_004,libero_spatial,0,47,latency_aligned,5,4,,10,100,104,84.33013599642436,58.22575400088681,83.18662300007418,4,4,10,True,accepted_latency_aligned,position_mismatch,0.04916033014969379,0.07740825166973965,2.385055733435896e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_047__h_05__l_004__latency_aligned,libero_spatial/task_000/episode_047/h_05/l_004,libero_spatial,0,47,latency_aligned,5,4,,11,109,113,81.08259599976009,58.127287000388606,80.09437199871172,4,4,10,True,accepted_latency_aligned,position_mismatch,0.045489386471913376,0.05256422233588689,2.3060051996274134e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_047__h_05__l_004__latency_aligned,libero_spatial/task_000/episode_047/h_05/l_004,libero_spatial,0,47,latency_aligned,5,4,,12,118,121,80.58543300285237,58.071591000043554,79.55341200067778,4,3,10,False,success_during_inference_delay,,0.032091288015104885,0.026171858917282374,2.2717353260715825e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,latency_aligned,5,4,,0,10,14,82.42569300273317,58.2993069983786,81.29153700065217,4,4,10,True,accepted_latency_aligned,,0.00020431272556265185,0.000982582505334429,0.0002829977135798273,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,latency_aligned,5,4,,1,19,23,82.50724500248907,58.171011001832085,81.51316899966332,4,4,10,True,accepted_latency_aligned,position_mismatch,0.0510213585178373,0.015539535405967333,0.0001330128168359132,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,latency_aligned,5,4,,2,28,32,81.66467900082353,58.16012499781209,80.86313199964934,4,4,10,True,accepted_latency_aligned,position_mismatch,0.06055416191359587,0.00905002524756204,9.082934314399993e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,latency_aligned,5,4,,3,37,41,80.80616300139809,58.12198399871704,80.05522600069526,4,4,10,True,accepted_latency_aligned,position_mismatch,0.04800521610297155,0.006776763243175472,5.8701110949889446e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,latency_aligned,5,4,,4,46,50,80.98448500095401,58.13062000015634,80.26909999898635,4,4,10,True,accepted_latency_aligned,position_mismatch,0.04543862605704683,0.02489776342304802,0.014047028212929805,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,latency_aligned,5,4,,5,55,59,81.09761500236345,58.074111002497375,80.30694400076754,4,4,10,True,accepted_latency_aligned,,0.006711128582592349,0.029294656621269486,0.0013656366674689698,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,latency_aligned,5,4,,6,64,68,80.95719600169105,58.09836999833351,80.22544500272488,4,4,10,True,accepted_latency_aligned,position_mismatch,0.050075212141434934,0.07145679383186611,0.0005926171016858188,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,latency_aligned,5,4,,7,73,77,81.45431500088307,58.07894499957911,80.69820900345803,4,4,10,True,accepted_latency_aligned,position_mismatch,0.040131592169113633,0.039082874841775944,0.0001484705717104207,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,latency_aligned,5,4,,8,82,86,80.1304220003658,58.07799600006547,79.43655900089652,4,4,10,True,accepted_latency_aligned,position_mismatch,0.04252680105042638,0.008416339315520206,8.72426548052807e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,latency_aligned,5,4,,9,91,92,80.75996800107532,58.04414299927885,79.82172799893306,4,1,10,False,success_during_inference_delay,,0.009908479492243109,0.0072046707383984394,0.00041284298581889013,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,0,10,14,81.97835000100895,58.2927909999853,80.84979499835754,4,4,10,True,accepted_unguarded,,0.00020431272556265185,0.000982582505334429,0.0002829977135798273,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,1,19,23,81.40323900079238,58.13706499975524,80.61322600042331,4,4,10,True,accepted_unguarded,position_mismatch,0.041978360216835625,0.023084087502321826,0.00013738470242460887,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,2,28,32,84.25092900142772,58.20566699912888,83.44695100095123,4,4,10,True,accepted_unguarded,position_mismatch,0.05323395746202729,0.012709928803298775,8.969786862668416e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,3,37,41,81.05916999920737,58.11450499822968,80.26249700196786,4,4,10,True,accepted_unguarded,position_mismatch,0.0666590234609763,0.012466668442650528,6.723359807964124e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,4,46,50,84.48298599978443,58.34476400195854,83.65791699907277,4,4,10,True,accepted_unguarded,position_mismatch,0.04506377331930591,0.011732960584106668,4.324969015506719e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,5,55,59,80.99284699710552,58.1163410024601,80.25974100019084,4,4,10,True,accepted_unguarded,position_mismatch,0.03432185048895012,0.027850132131789083,0.00031862160145979673,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,6,64,68,80.50892000028398,58.07738699877518,79.76485499966657,4,4,10,True,accepted_unguarded,,0.0025569167037395135,0.03227546729597514,0.004033242303921138,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,7,73,77,80.7894089994079,58.05014100042172,80.08969000002253,4,4,10,True,accepted_unguarded,,0.0030726766497319205,0.013847212625726935,0.004226651202395258,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,8,82,86,80.76226500270423,58.06330899940804,80.0198270007968,4,4,10,True,accepted_unguarded,position_mismatch,0.03797268498110067,0.04654052008803523,0.00029938315709381047,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,9,91,95,79.97928199984017,58.02631400001701,79.30479700007709,4,4,10,True,accepted_unguarded,position_mismatch,0.03766478646729474,0.04954463818015155,0.00013071202833884327,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,10,100,104,80.81272300114506,58.04225099927862,79.98939299795893,4,4,10,True,accepted_unguarded,position_mismatch,0.040113134785250394,0.017396659653359573,9.132487767439523e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,11,109,113,80.27993900032016,58.01807399984682,79.46963900030823,4,4,10,True,accepted_unguarded,position_mismatch|orientation_mismatch,0.012750259064183828,0.10640247388803163,0.0006140165651493321,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,12,118,122,79.999820998637,58.05637199955527,79.25381300083245,4,4,10,True,accepted_unguarded,,0.0024670877912323615,0.03704054218217638,0.018078326537632423,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,13,127,131,80.25267999983043,58.03168199781794,79.52461400054744,4,4,10,True,accepted_unguarded,,0.008785897982252202,0.0360971428639254,0.0013777427309781564,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,14,136,140,81.82064100037678,58.062574000359746,80.98151200101711,4,4,10,True,accepted_unguarded,position_mismatch,0.04232454291534585,0.06764094376065724,0.00014640472955982698,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,15,145,149,81.21005000066361,58.05937400145922,80.42702000238933,4,4,10,True,accepted_unguarded,position_mismatch,0.020069509160352942,0.06259357623561218,0.00011003364071156697,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,16,154,158,80.59193799999775,58.071892002772074,79.81562100030715,4,4,10,True,accepted_unguarded,position_mismatch,0.04863580286889068,0.031285777746503686,0.01892109962699256,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,17,163,167,80.98481100023491,58.06556300012744,80.22530699963681,4,4,10,True,accepted_unguarded,position_mismatch,0.019570768263647283,0.08408831008240696,0.0021674851991893215,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,18,172,176,80.7776660003583,58.0636480008252,80.02932100134785,4,4,10,True,accepted_unguarded,,0.001339584047966978,0.03641919834253554,0.0006244756906284427,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,19,181,185,80.53568600007566,58.0699129968707,79.75275799981318,4,4,10,True,accepted_unguarded,,0.0035581684858118287,0.0265525222697409,0.002384448351983738,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,20,190,194,80.86366899806308,58.09718599994085,80.07953900232678,4,4,10,True,accepted_unguarded,,0.0038447551472292683,0.02485402961161999,0.004641364589881725,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,21,199,203,80.47508999879938,58.07288999858429,79.71732100122608,4,4,10,True,accepted_unguarded,,0.00415225850180926,0.033589625757724575,0.0035374107695295073,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,22,208,212,80.892522000795,58.06799599668011,80.09247299924027,4,4,10,True,accepted_unguarded,position_mismatch,0.010148207749685827,0.04155714379184094,0.01689172651773843,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,23,217,221,81.44748099948629,58.125783998548286,80.57591499891714,4,4,10,True,accepted_unguarded,position_mismatch,0.014511055492919724,0.050178724665392783,0.00013208353290244512,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_000/episode_048/h_05/l_004,libero_spatial,0,48,async_unguarded,5,4,,24,226,230,80.7045500005188,58.118985001783585,79.85687299878919,4,4,10,False,step_budget_exhausted_during_delay,,0.04802811407076242,0.07685087848593823,0.00010109715245697898,,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_047__h_05__l_004__async_unguarded,libero_spatial/task_001/episode_047/h_05/l_004,libero_spatial,1,47,async_unguarded,5,4,,0,10,14,82.92414099923917,58.301424000092084,81.78874499935773,4,4,10,True,accepted_unguarded,,9.243988759311782e-05,0.0013395279669493477,0.00028399715094534067,,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_047__h_05__l_004__async_unguarded,libero_spatial/task_001/episode_047/h_05/l_004,libero_spatial,1,47,async_unguarded,5,4,,1,19,23,82.67990999956965,58.25097900014953,81.74105099897133,4,4,10,True,accepted_unguarded,position_mismatch,0.0394273237568211,0.010405566712042574,0.0001494563585836689,,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_047__h_05__l_004__async_unguarded,libero_spatial/task_001/episode_047/h_05/l_004,libero_spatial,1,47,async_unguarded,5,4,,2,28,32,84.71908000137773,58.44541400074377,83.56827800162137,4,4,10,True,accepted_unguarded,position_mismatch,0.04395744810627566,0.028935618787463233,0.0001029475955755671,,,
