schema_version,episode_id,pair_id,task_suite,task_id,episode_index,mode,replan_steps,latency_steps,fixed_refresh_interval,query_index,observation_step,response_step,inference_latency_ms,policy_inference_latency_ms,server_inference_latency_ms,injected_latency_steps_requested,injected_latency_steps_executed,action_chunk_steps,accepted,decision,rejection_reasons,position_mismatch_m,orientation_mismatch_rad,gripper_mismatch_linf,error_stage,error_type,error_message
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,async_unguarded,5,0,,14,80,80,81.39754200237803,57.872934001352405,80.4776810000476,0,0,10,True,accepted_unguarded,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,async_unguarded,5,0,,15,85,85,82.89832599984948,58.24895199839375,81.83528299923637,0,0,10,True,accepted_unguarded,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,async_unguarded,5,0,,16,90,90,80.95950699862442,58.03478500092751,80.00102100049844,0,0,10,True,accepted_unguarded,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,async_unguarded,5,0,,17,95,95,81.38984599645482,57.93954399996437,80.35131500218995,0,0,10,True,accepted_unguarded,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,async_unguarded,5,0,,18,100,100,80.09069899708265,57.9394800006412,79.26260000022012,0,0,10,True,accepted_unguarded,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,async_unguarded,5,0,,19,105,105,80.14395700229215,57.925183999032015,79.27607899910072,0,0,10,True,accepted_unguarded,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,async_unguarded,5,0,,20,110,110,79.81655600087834,57.90986000283738,79.10949600045569,0,0,10,True,accepted_unguarded,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,0,10,10,83.97967899873038,58.43949800328119,82.37725900107762,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,1,15,15,81.29926499896101,58.066962999873795,80.30143500218401,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,2,20,20,83.03250500102877,58.11099999846192,81.91457499924581,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,3,25,25,81.79277799717966,58.16518600113341,80.8240360020136,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,4,30,30,80.94692700251471,58.04333299965947,80.00588000140851,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,5,35,35,80.34328500070842,57.921339001040906,79.46894300039276,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,6,40,40,80.87745000011637,57.91491100171697,80.00183600233868,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,7,45,45,80.0694539975666,57.92164000013145,79.20059499883791,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,8,50,50,80.41390200014575,57.900539999536704,79.61191100184806,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,9,55,55,80.3103119978914,57.91852599941194,79.41798300089431,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,10,60,60,83.36159399914322,58.13404999935301,82.48039700265508,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,11,65,65,80.64357100010966,58.059310002136044,79.78629900026135,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,12,70,70,81.2000400001125,58.004054000775795,80.26143200186198,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,13,75,75,80.70330799819203,57.94545100070536,79.89341199936462,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,14,80,80,80.88525700077298,57.91458299790975,80.04880699809291,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_000,libero_spatial,0,0,latency_aligned,5,0,,15,85,85,82.29792500060285,58.080599999811966,81.32488900082535,0,0,10,True,accepted_latency_aligned,,0.0,0.0,0.0,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,latency_aligned,5,2,,0,10,12,83.34357800049474,58.3833210002922,81.958326001768,2,2,10,True,accepted_latency_aligned,,4.216568486497131e-05,0.0008926119239734664,0.00019072763356255823,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,latency_aligned,5,2,,1,17,19,81.48515100037912,58.114909999858355,80.35177200144972,2,2,10,True,accepted_latency_aligned,position_mismatch,0.0240475756837084,0.01418081495896802,7.425986305405197e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,latency_aligned,5,2,,2,24,26,82.32002699878649,58.15504299971508,81.37926500057802,2,2,10,True,accepted_latency_aligned,position_mismatch,0.02662766417449325,0.009750175357278863,5.3800577608821565e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,latency_aligned,5,2,,3,31,33,81.61725299942191,58.087412999157095,80.55351199800498,2,2,10,True,accepted_latency_aligned,position_mismatch,0.03173182013339292,0.015108713139794939,4.269884325158041e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,latency_aligned,5,2,,4,38,40,83.23809299690765,58.54942299993127,82.12936699783313,2,2,10,True,accepted_latency_aligned,position_mismatch,0.022597943059982077,0.008818892018192307,2.9283863037479763e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,latency_aligned,5,2,,5,45,47,83.946239999932,58.30133699782891,82.79510300053516,2,2,10,True,accepted_latency_aligned,position_mismatch,0.026903406922415808,0.010477980779448023,2.153989511999299e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,latency_aligned,5,2,,6,52,54,82.39428800152382,58.255356998415664,81.3544170014211,2,2,10,True,accepted_latency_aligned,position_mismatch,0.014163459606203214,0.011000695663875197,0.008571176017936805,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,latency_aligned,5,2,,7,59,61,81.38016899829381,58.122716000070795,80.48111400057678,2,2,10,True,accepted_latency_aligned,,0.006629888473441164,0.020552298326556712,0.001736118861318632,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,latency_aligned,5,2,,8,66,68,80.50478899895097,58.08521000290057,79.65551999950549,2,2,10,True,accepted_latency_aligned,position_mismatch,0.0235032984246074,0.027346190987956497,2.5132763970250535e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,latency_aligned,5,2,,9,73,75,81.89089200095623,58.0287220000173,81.08194099986576,2,2,10,True,accepted_latency_aligned,position_mismatch,0.019847466787291865,0.018748443930631353,1.610331013223755e-06,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,latency_aligned,5,2,,10,80,82,81.48417800111929,57.94593199971132,80.71049200225389,2,2,10,True,accepted_latency_aligned,position_mismatch,0.019888996166898425,0.019986893439536527,5.759809825625975e-06,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,0,10,12,83.9037060031842,58.418970002094284,82.26096899670665,2,2,10,True,accepted_unguarded,,4.216568486497131e-05,0.0008926119239734664,0.00019072763356255823,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,1,17,19,83.5612390001188,58.46826099877944,82.3072429993772,2,2,10,True,accepted_unguarded,position_mismatch,0.01529203642869018,0.012955021714032832,7.44692667702454e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,2,24,26,83.08799900260055,58.36473699673661,81.92747299835901,2,2,10,True,accepted_unguarded,position_mismatch,0.02452244237156826,0.01696606305765213,5.425466886161551e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,3,31,33,83.102937998774,58.36042500231997,82.01608599847532,2,2,10,True,accepted_unguarded,position_mismatch,0.025751011910247337,0.017441153873369208,4.40905511493242e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,4,38,40,82.73613100027433,58.27654000313487,81.65127799657057,2,2,10,True,accepted_unguarded,position_mismatch,0.02889928297375538,0.018231254595601355,3.142710939651322e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,5,45,47,82.7303749974817,58.33688300117501,81.55161600006977,2,2,10,True,accepted_unguarded,position_mismatch,0.02373842089450875,0.005447800602577524,2.2832600933109237e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,6,52,54,82.45233500201721,58.287044001190225,81.20053400125471,2,2,10,True,accepted_unguarded,position_mismatch,0.0261288677185674,0.02059926085719082,2.0770357251606586e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,7,59,61,81.5695550008968,58.23418200088781,80.59295100247255,2,2,10,True,accepted_unguarded,,0.0023009042824495758,0.016794321097573527,0.007438407723273505,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,8,66,68,80.69383800102514,58.06210299851955,79.81504700001096,2,2,10,True,accepted_unguarded,,0.004570317868071917,0.025509209082640226,0.008165103483043952,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,9,73,75,80.6551589994342,57.98845399840502,79.83725699887145,2,2,10,True,accepted_unguarded,position_mismatch,0.013452095627781388,0.02459146591214369,0.00014506119719827609,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,10,80,82,80.83931600049254,57.981242000096245,79.94349799992051,2,2,10,True,accepted_unguarded,position_mismatch,0.020796957012710157,0.03934987567212543,7.0917398413562e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,11,87,89,80.23980600046343,57.962748000136344,79.41995299916016,2,2,10,True,accepted_unguarded,position_mismatch,0.020376838150244887,0.022871149299205418,0.008485281770087276,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,12,94,96,80.35205499982112,57.972115002485225,79.5397910005704,2,2,10,True,accepted_unguarded,position_mismatch,0.029132078355625715,0.01695476600211529,0.002200545803587299,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,13,101,103,80.07511899995734,57.94793099994422,79.27230799759855,2,2,10,True,accepted_unguarded,,0.004067227493747451,0.044787426577095814,0.0024449266359997737,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,14,108,110,80.4356340013328,57.91067800237215,79.50733799953014,2,2,10,True,accepted_unguarded,,0.0027187797049882828,0.021563387862711756,0.012238485354907291,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,15,115,117,80.5205639990163,57.95104200296919,79.512063999573,2,2,10,True,accepted_unguarded,,0.006806621516817343,0.025304947682450885,0.0007389553864024984,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,16,122,124,80.18672400066862,57.97026599975652,79.40681300169672,2,2,10,True,accepted_unguarded,position_mismatch,0.021912928036862112,0.035908022959367916,8.229041068883044e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,17,129,131,80.51848499962944,57.957727996836184,79.54101300128968,2,2,10,True,accepted_unguarded,position_mismatch,0.019368508604082724,0.029757197783983627,0.007296755554162541,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,18,136,138,80.45911200315459,57.924448999983724,79.58734000203549,2,2,10,True,accepted_unguarded,position_mismatch,0.027027155050702245,0.01921694907265701,0.003943677746817996,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,19,143,145,80.57871799974237,57.96296600237838,79.85089199792128,2,2,10,True,accepted_unguarded,,0.0006521941150542153,0.009025223645726067,0.007120133080494431,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,20,150,152,80.5051569986972,57.92425199979334,79.68668300236459,2,2,10,True,accepted_unguarded,,0.007808111114015251,0.01418105119885775,0.007394634927159331,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,21,157,159,80.24450100128888,57.90321099993889,79.40071000120952,2,2,10,True,accepted_unguarded,position_mismatch,0.02045032233204162,0.029706342981534573,2.3727214141324327e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,22,164,166,79.91883599970606,57.91272799979197,79.17667400033679,2,2,10,True,accepted_unguarded,position_mismatch,0.02165015634742908,0.03457005096348626,1.1143046801160954e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,23,171,173,81.18172800095635,57.910527000785805,80.36229500066838,2,2,10,True,accepted_unguarded,position_mismatch,0.022078369226845515,0.02645085737975062,1.0311518945058194e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,24,178,180,80.32758300032583,57.89495600038208,79.46537599855219,2,2,10,True,accepted_unguarded,position_mismatch,0.019181543866294747,0.017049528430364946,7.891971945159226e-06,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,25,185,187,80.37174199853325,57.923405001929495,79.53432399881422,2,2,10,True,accepted_unguarded,position_mismatch,0.018092894904677748,0.003961892180011404,0.0032566081130702656,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,26,192,194,80.85502299945801,57.93421000271337,79.96805500079063,2,2,10,True,accepted_unguarded,position_mismatch,0.010119097822452718,0.0046660678629907885,0.001536429196678622,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,27,199,201,80.57019199986826,57.95132300045225,79.69932899868581,2,2,10,True,accepted_unguarded,position_mismatch,0.012426216150238392,0.014117792403038025,0.01001279245895137,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,28,206,208,81.48895200065454,57.94101699939347,80.67525700244005,2,2,10,True,accepted_unguarded,position_mismatch,0.011926347140776327,0.023688129263266047,0.000696833586972527,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,29,213,215,80.78309999837074,57.92552099956083,79.89992699731374,2,2,10,True,accepted_unguarded,position_mismatch,0.012864651484055521,0.021471679306756263,8.38541045896854e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,30,220,222,79.85285299946554,57.896117999916896,79.0036649996182,2,2,10,True,accepted_unguarded,,0.009090085895099536,0.040729848030434536,5.959293733071025e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_000__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_000/episode_000/h_05/l_002,libero_spatial,0,0,async_unguarded,5,2,,31,227,229,80.30038100332604,57.905107001715805,79.53656500103534,2,2,10,True,accepted_unguarded,position_mismatch,0.018992366035976878,0.05637549976110768,5.3695086693963945e-05,,,
