scenario,sample,exact_mesh_collision,capsule_collision,outcome,q1,q2,q3,q4,q5,q6,q7
single_block,42,True,False,false_safe,0.05605455030836737,0.4563971923608947,1.3653130195722656,-0.3674159479227006,-1.1643632520291216,0.34682796772320795,-0.9159912035083331
single_block,43,False,False,true_safe,-0.9717995886640722,-1.4892261948677834,-1.8768726535354074,-2.638890997152857,2.5375596547950656,3.7155697934947964,-0.5836508812962959
single_block,44,False,False,true_safe,0.2556414649521077,-0.710144117693335,0.772308722535334,-1.914202063109336,-1.7020715134833602,3.58629132831729,2.0361875826951876
single_block,45,False,False,true_safe,0.08396141076297603,-0.9350330339820108,2.4661774259047307,-1.7833414588115104,-0.44767503021031896,0.6812944921421404,-2.354827258487748
single_block,46,False,False,true_safe,-0.3497928109052415,1.4083782591392726,-2.7852738643775212,-1.881535130050566,1.078519128672327,0.9233124782611295,-1.1001563048434522
single_block,47,False,False,true_safe,0.8929942078178237,-0.3350738045394821,-0.6111781095103277,-2.8393710156723015,2.8442267302389106,1.766913347725084,2.347716315352837
single_block,48,False,False,true_safe,2.0205846632923907,0.22912526664111565,0.39959843561461206,-2.3786249226024587,-1.2144248873188195,3.1634924869841936,-2.023037260134997
single_block,49,False,False,true_safe,0.12197052276696674,1.5990190067802899,-1.0409036302422014,-0.7777782886560916,-0.7662450215893406,0.021272654668054954,-0.1218844707260911
single_block,50,False,False,true_safe,-1.9580420900195465,-1.692440660428664,-0.3780327674298243,-1.9899363221804158,2.2936779465079353,3.3071600460186077,-0.2199406541626252
single_block,51,False,False,true_safe,-0.38980409831956075,-1.400795516136942,-0.671842151167692,-2.4923955837305947,-1.3288312197125869,2.5984224267380993,2.7643355334035777
single_block,52,False,False,true_safe,1.295044527265088,-1.7265270154586645,2.114549384161857,-1.99289456350604,-0.06126546430934754,2.6524237059225997,0.35320952051918963
single_block,53,False,False,true_safe,-2.2294560679432998,0.8089930088508583,-0.5317222736371545,-1.1559853715440727,-0.9024987117288186,2.293486166819721,0.07850570631908971
single_block,54,False,False,true_safe,1.953066202126306,-1.6104205278228074,2.0138888551747542,-1.5098525199920672,2.552577094506766,0.8230992663808173,2.478913126233556
single_block,55,False,False,true_safe,-1.842910449612821,-0.06396892526426878,2.631228286989938,-1.8565941458897284,1.150638085319621,3.3329629454722163,1.6478250394896894
single_block,56,False,False,true_safe,2.3707430463117656,0.41026175610640747,1.4562470660170583,-1.863456327712468,0.019996596363017982,1.7887864994622138,1.58225944735528
single_block,57,False,False,true_safe,-0.16351704937106382,-0.14078834719519584,2.2444765189418123,-1.69515853785802,-0.38044973121696346,1.9624826080256905,1.6756802795759307
single_block,58,False,False,true_safe,-1.4370481923046403,1.5199328664123875,-1.5679869914025613,-1.5228758852761908,1.082010768056755,1.6554238330659516,1.177612684982924
single_block,59,False,False,true_safe,-2.685108407345134,0.3478100352601339,-1.4339216280267084,-1.016516051592955,2.717324564666153,0.1209210638210756,0.5654583874686399
single_block,60,False,False,true_safe,0.364214451027145,-1.4255607529476857,2.4239312189781965,-0.2892866235629814,0.05363602784153931,0.6562200705144692,-2.136839102982524
single_block,61,False,False,true_safe,0.025814761363447847,-0.4040456678707225,1.3500297350136763,-1.2422787113842708,-1.4759355746500793,1.4478972061059554,-2.8188202862275475
single_block,62,False,False,true_safe,1.6412922677666653,1.403790486543691,-0.8037972910931597,-2.6391828249804155,1.9453442085112536,0.37253072614024363,0.024011854545154865
single_block,63,False,False,true_safe,-2.4667485186181057,1.3574850282928228,0.22664948780859895,-2.4961932745964788,1.4848118666270476,0.3949766312608399,-1.5811714770561633
single_block,64,False,False,true_safe,0.7596770939687736,0.004471861051273729,0.3929887712416811,-2.5454646943363386,0.23866617322955008,0.9153234329671402,-2.270795720178411
single_block,65,False,False,true_safe,-1.6550725794153258,-0.9774333498681969,-0.4272535157451447,-0.46556837820668706,-1.8560471280690793,1.0599018211746645,2.6425592660571735
single_block,66,False,False,true_safe,1.7881712420515137,-0.10524547558382835,-1.5643248160006966,-0.9120512430084919,-2.733960915921043,3.6753158342894423,2.3274626164806755
single_block,67,False,False,true_safe,-0.585316428706911,0.8542266446098274,-1.9996846194471796,-1.1216619018766136,2.6771637049209107,0.11668270455702028,1.0541362041995925
single_block,68,False,False,true_safe,-0.5114381012802491,0.12714092980946967,-0.6675286711172852,-0.233596106554669,0.1583893752669714,1.9571411447966511,-1.5305679795969354
single_block,69,False,False,true_safe,-1.9039764385129643,-0.8739962569189214,1.3422548810274058,-0.6546523935402413,0.2298183540637022,2.1430886884114435,-2.0777647579653324
single_block,70,False,False,true_safe,0.17100077880431863,0.43467175006806746,2.2217332391965807,-2.711583988251026,0.8011947725008257,3.4094626835533113,2.3923009570579503
single_block,71,False,False,true_safe,-2.7065665493261735,1.4313344688221652,-2.3098723093128517,-2.759395419259205,1.9675182925896277,3.7334027870048914,-1.5596844312911684
single_block,72,False,False,true_safe,-0.5943435319851709,0.7339831563260546,-0.7669245133252809,-1.0841963310830516,0.6148859162576121,3.7169662496466573,1.1832333456212045
single_block,73,False,False,true_safe,-2.544940413901289,-1.4831938395350677,2.5945948961057534,-2.0694289090234457,-2.0591136433544777,3.263971890237211,1.679454610376458
single_block,74,False,False,true_safe,-1.9930545668296626,-0.46681486041565434,1.2020160818303602,-0.5630638049645809,-0.8454871525174319,3.120251734246203,0.6514635221616012
single_block,75,False,False,true_safe,-0.19648178238591596,-1.400800033864905,-0.3440205815879116,-3.004443996271732,-0.4471300934319462,0.06479861728152989,-0.13955193405362465
single_block,76,False,False,true_safe,2.5743676840086454,1.7313833091016537,-2.6362130909064336,-2.8051465151622113,0.33278740309846366,1.426831565678895,-2.4525015139711557
single_block,77,False,False,true_safe,-1.7987919546450666,1.5845826721580654,-1.3538714885301424,-0.7658324711833577,-0.8322313934460119,3.623064769697234,-1.3891929406299763
single_block,78,False,False,true_safe,0.8607113963503332,0.029930929637206782,0.7420814999648879,-1.1680012988190427,0.49355883285763413,1.0563030520750745,-0.5054502988183809
single_block,79,False,False,true_safe,0.1473199194306356,-1.001579056438905,1.1399295851857718,-1.483985091363383,2.792351224742616,1.1476780151657766,-0.31304456792994806
single_block,80,False,False,true_safe,-0.1587862973222176,-1.6371771900440044,-2.332700041761294,-1.4483095947614908,1.5768664214192403,1.2716927901134667,2.4831748266918434
single_block,81,False,False,true_safe,-2.756188676363234,-1.144146903698243,-2.52962464806156,-0.8511272118894508,-2.6960550446940914,2.8795768458846203,-1.012077211491892
single_block,82,False,False,true_safe,-0.3349268276005781,0.6335131834390286,-1.4949520912189211,-1.9335513633239454,-2.1648907074666113,1.8887552136525312,-2.0836203930620103
single_block,83,False,False,true_safe,1.970197510138179,1.466215524376632,1.268918370097198,-3.024277380162936,0.08424577498874619,3.0350782838566452,0.1614241343422198
single_block,84,False,False,true_safe,1.5253032373102893,-0.636811033340843,-0.028082815203547273,-0.9365277055280248,-2.7506231191489605,3.368005756352135,-2.748395048373332
single_block,85,False,False,true_safe,2.265658815743175,-0.8775591427464401,0.06861436663776033,-1.891205629908128,-1.6590804969793558,1.071440336524114,0.8271443711041511
single_block,86,False,False,true_safe,-0.5786794603023369,0.833784603329522,-1.035122974429422,-0.24103100065338134,2.6444067305962986,1.770493640147048,0.7035767459018922
single_block,87,False,False,true_safe,-0.2912773113935945,-1.4029082128709052,-1.219181525511526,-0.5439566094759312,2.305057652354622,1.3807685507696315,2.7254347408693937
single_block,88,False,False,true_safe,-1.096717265249385,1.054357051464346,2.5427271315262687,-1.5124229690684998,1.896204427203346,1.7279789834943886,1.6130511149600921
single_block,89,False,False,true_safe,-2.1797571140498957,-0.11545445326758674,2.822255548094685,-2.6264983208843935,2.346982294967954,0.04004216688775252,-2.8237099325132182
single_block,90,False,False,true_safe,-1.5376192157354336,-0.1340355350263538,-1.3225117614768842,-1.1691789276529891,-2.4502029967822203,3.679827806790199,-1.5372768942503492
single_block,91,False,False,true_safe,2.2403511167878096,-0.1109776515251284,2.488194426829524,-1.0075911729179037,-1.7505513539162196,2.087115631797994,2.656357399799673
single_block,92,False,False,true_safe,2.5363254514360567,-0.2201821231357115,-2.0038130741898486,-0.3472072057568396,-1.1759638708733111,0.40967004510077765,-0.6415884748581386
single_block,93,False,False,true_safe,-2.2659782592283406,-1.712842474338067,0.2211384685085389,-2.3292204169305024,1.7722259725740348,1.1453910050431528,-2.5274907050344186
single_block,94,False,False,true_safe,1.5520022886313574,0.5489452009172591,-1.4745804542398788,-1.081373594067913,-2.7042291086849666,0.5541337812821504,2.8600152842911917
single_block,95,False,False,true_safe,-1.1589108159694286,1.3610657875992724,0.24184034346072858,-2.5084593396442108,-1.686926528698362,1.4659089541022945,-1.129338600099331
single_block,96,False,False,true_safe,-0.7488254808111652,-0.33070176813623253,0.2296364774306685,-2.3216551414218722,-0.5269483844210119,0.41159921505705227,-2.2296939737865196
single_block,97,False,False,true_safe,2.8242483222731383,-0.9783933509568435,0.7157486483321582,-1.3488044381884712,1.991917760724895,0.3083498800937596,-0.5040473506691359
single_block,98,True,False,false_safe,2.232645449934227,0.023090747156198965,-1.8470544479734856,-2.115627036408411,1.5359566725287093,3.4122880892655343,-0.8125008240763454
single_block,99,False,False,true_safe,2.2188515143372958,-0.09751830681208506,-1.1907616415772067,-1.8313721314770337,0.8560480781762112,2.135699720012149,-0.07423242217980963
single_block,100,False,False,true_safe,1.0948163172959173,0.3298067173756012,-1.9267048622912752,-1.9750041489041865,-0.43089482249198596,1.636504026403266,-0.27036877918655167
single_block,101,True,True,true_collision,2.8222446622135995,-0.4266646921890205,-2.4061587264342674,-1.0458623239370328,0.18062964562574058,0.35476196392304593,2.7722063559929135
single_block,102,False,False,true_safe,-1.315071897764477,-0.059682008512655704,-2.5503641650262283,-2.163536890181163,2.2311666630787736,1.2981579155663765,1.0968323405005997
single_block,103,False,False,true_safe,2.880845250636805,1.613437492007448,0.332854649002051,-2.955627643559736,0.4402327055900086,0.4059974810702149,-1.710966854322625
single_block,104,False,False,true_safe,-1.0298662313397486,-1.7147434204951237,0.12340526965322463,-2.859094608545642,-1.9161509436986095,3.046343623511279,-0.9629425150053053
single_block,105,False,False,true_safe,-0.017572952145374465,0.6200133806732282,1.9764278178033776,-1.972575831898424,1.4271727658060587,3.0497360678839165,-1.9289136062037255
single_block,106,False,False,true_safe,-0.05116860814891622,-0.6611326975110321,-2.071395517832763,-0.10623544301064536,-1.0669986692977844,0.07914340492528504,-2.22348112941689
single_block,107,False,False,true_safe,0.058701769803046755,-1.4462259398698836,0.08256875172384737,-0.6060240697538624,0.8899484688248216,1.2848479316805335,2.7626392015246775
single_block,108,False,False,true_safe,0.5496824426708367,-1.4110784008670056,-2.0760073961620016,-2.9086281759167703,-0.6336437660763723,0.05605029617175537,-2.402971826047621
single_block,109,False,False,true_safe,0.87953050646342,-0.38800945995557545,-1.563196659958684,-2.797662604586959,1.2315677522166042,3.197335481500223,-1.797013220153344
single_block,110,False,False,true_safe,1.9271502781955419,0.8305847871455563,0.8207731775844294,-0.11828934826213455,-0.07116293255586958,0.3386872517807872,-1.1145581559139446
single_block,111,False,False,true_safe,1.8964888032982015,-1.38003300592213,0.7786048732218793,-0.7115805126685322,-0.8603190383913968,0.9401642659777446,2.289402140239296
single_block,112,False,False,true_safe,2.885108831716637,-1.4546252103862827,0.6185996125386675,-2.740992410124805,-1.2852531287839346,1.2096274419587318,0.6960553515712369
single_block,113,False,False,true_safe,-0.011488525584030018,-0.02744366687372346,2.462958437873058,-1.2703207121286446,0.8525007734893495,0.6721434412463656,0.24341078548594242
single_block,114,False,False,true_safe,-0.4939058035289592,0.9137581311442187,0.38250712466284265,-0.9295099822870805,0.7396608321980489,2.4093166121339515,-2.355558845778335
single_block,115,False,False,true_safe,-1.4884265547314646,-0.9368785562311877,2.467018893712918,-2.8747028903889458,2.743352705140724,2.426232238740524,0.04241665600350242
single_block,116,False,False,true_safe,2.63604217013328,-0.3876941219863965,-0.6397070331936106,-2.456466322169696,2.1974398178716936,1.123294351335289,1.0525671256861089
single_block,117,False,False,true_safe,0.3833041211248167,1.4764749158428692,0.4792723962466501,-2.070690458614221,2.6754882251257146,0.017247486154802247,-2.33146946264819
single_block,118,False,False,true_safe,1.4601972178076443,-1.2215214010868847,1.2648391462070507,-1.508505615825895,-1.9702950948434648,0.7229556559848945,-0.12290748903723436
single_block,119,False,False,true_safe,0.6778732560733576,1.4753669142193444,-2.0971972106792,-2.9439365358145984,2.3689492056352033,0.9121207357370067,2.0655112210427036
single_block,120,False,False,true_safe,0.35822587793662075,0.218975120499858,2.431297782063797,-3.0054337307512844,-2.1473566834740607,2.8247582908928295,-0.8115671672016109
single_block,121,False,False,true_safe,-0.6245730214431804,-1.5974952873877328,0.1325817576906454,-0.9840539851355148,1.7805153949614998,3.5781999603098336,-2.0402338430916283
single_block,122,False,False,true_safe,-0.21839161044383992,1.6211461562770024,2.1535452933374004,-1.2498668877674717,1.0528858022905014,1.2981760910832234,-1.3066775323069175
single_block,123,False,False,true_safe,0.5006274919606981,1.4962720780736145,1.73918953660047,-0.16040312431656245,-1.8082913971641048,3.5570042973836236,-2.4617882533478506
single_block,124,False,False,true_safe,-2.644945506499392,1.28183567936472,1.6743704234559833,-0.8627071525786167,2.817208158884046,0.045309012129190016,1.2127651946381284
single_block,125,False,False,true_safe,-1.6810625877618475,1.3595648391779425,-0.7728359698559091,-0.14090328483251113,1.7132152791908655,0.23587477743849938,-0.06676884552644191
single_block,126,False,False,true_safe,-2.4391461667295196,-1.5369717634090523,2.7402273027585076,-1.6902328859254916,1.0115216155157687,0.8241265320402824,1.8512193441367164
single_block,127,False,False,true_safe,1.7495800948802995,1.714217041081028,-1.6430319963748239,-1.3633791099203638,0.5581505472526027,3.3851609042956112,0.365668970435836
single_block,128,False,False,true_safe,1.9536292048400674,-1.1029568015255826,-0.3360035343203056,-0.1820872619779874,-2.3942658472020675,3.459641759888332,-2.8800978700501365
single_block,129,False,False,true_safe,0.8602928759948743,-1.581825560049585,-1.2811624896440308,-2.0994049891840296,-2.470929608888758,2.1059023685831773,0.526881035084859
single_block,130,False,False,true_safe,2.219452376343525,0.068298978643891,1.638691803644305,-1.815611739349454,-1.1531768502327278,3.207216922398711,1.7959760499995094
single_block,131,False,False,true_safe,-2.8363436155377957,-0.7327703783227559,-1.7071948198971136,-1.7269836431669046,-0.6255541833873823,2.208887380213395,0.7666530183095657
single_block,132,False,False,true_safe,-2.4111844761455044,-1.4791774975598302,-2.2306340944853,-0.3201746197210724,2.1901664638889415,0.2805365147831865,2.419120196484711
single_block,133,False,False,true_safe,1.1778742894384977,-1.3616303005569361,0.27077090073673515,-1.1306098606471144,1.5561226635025904,1.0921201408012664,0.9060170406880443
single_block,134,False,False,true_safe,2.4065618624295113,-0.8700614851523644,2.566551245654493,-1.2952063335240618,0.6666681101584682,3.4318298545092367,-2.5845796968016717
single_block,135,False,False,true_safe,1.7760650119582855,-0.8525569053040145,-2.8244836077981565,-0.6544316723682035,1.5528931257880658,3.7474535314692505,1.5307980563409251
single_block,136,False,False,true_safe,2.8233431755588705,-1.7114383384716128,0.37027652873061623,-0.17645132297099853,-0.05896201999747763,2.040757110189494,2.0888520217346875
single_block,137,False,False,true_safe,-1.5840876531920114,-0.1533090332898781,2.425952328150332,-3.0123957744320244,0.48749204211817165,1.983252119494987,1.1836914601481818
single_block,138,False,False,true_safe,1.1798545249198775,-0.5460906588143646,1.7899114351458194,-2.7610868067463676,0.29664024825571156,1.6954383446518095,1.4711175205754343
single_block,139,False,False,true_safe,1.8270048710790223,1.239981571915222,-1.75357377544544,-1.7511405403737883,0.6566605854483365,0.1428397357981117,-1.969058708719059
single_block,140,False,False,true_safe,-1.7110489397534414,-1.4334973733348106,-2.527950798600689,-2.1893355517787003,2.829057682012151,1.2739481671520039,1.0867411993924856
single_block,141,False,False,true_safe,1.549043840800835,-1.7081107457482487,2.1207407167770804,-0.799650979592287,-0.4197709977849087,0.4281685354544881,0.3658319045199794
single_block,142,False,False,true_safe,-0.9494136511720972,-0.4660331202260106,0.6224755276703307,-2.2506692871165397,0.5912453791976717,0.15017317597182006,-0.07574154128161759
single_block,143,False,False,true_safe,-0.7810759690339641,1.3422818607616174,-2.6708532253058865,-2.3342167185262372,1.2734633666199717,0.12976984185603258,1.2706939067803957
single_block,144,False,False,true_safe,-0.2778925772621492,0.6634496897298807,1.9951617739769003,-1.3323207401301569,1.932297993527198,3.643864524540401,0.6899425883418546
single_block,145,False,False,true_safe,2.0828987656649693,1.4662171065734646,2.428922345224351,-2.8033915572818704,-1.2191949076081556,1.827219379034887,-2.4277114178159485
single_block,146,False,False,true_safe,-0.3547651668603571,-1.4861283217846448,1.0065715803704176,-1.3230385658374126,-0.12796241886561743,0.3235219135218018,-1.542061721395812
single_block,147,False,False,true_safe,0.6943779711651277,-1.6701463445805271,-2.7432727071744214,-1.3208979572275807,-0.49702536122259966,0.7075150565164834,2.1816259757219476
single_block,148,False,False,true_safe,-1.2007368362038242,0.959034185130323,-0.01978348244560113,-2.7671133114494015,2.0338846182600965,1.4103188654824268,1.4141132045691562
single_block,149,False,False,true_safe,-2.676048040554667,0.131697629827765,2.4349592714345785,-0.3745472440826103,2.5953195296060216,3.6256804229110857,1.1969191014674103
single_block,150,False,False,true_safe,-2.18743159143676,0.9273498343793354,2.2296629225908133,-0.765234864673427,2.732190957574518,0.767684305784382,0.34339848005740636
single_block,151,False,False,true_safe,0.27813610488129337,-0.7972557908450374,2.3880407997815563,-0.08374955425774999,1.619927666528668,0.9337594684195278,-1.246532789444208
single_block,152,False,False,true_safe,-1.8442147335621348,-0.776556888958525,1.5596700312372218,-2.919046047698727,1.3609154647006352,0.05064663078752729,0.4331950634040225
single_block,153,False,False,true_safe,-1.465092777694913,0.49018713012918,1.2761076021739028,-0.15740488225751692,-0.46144162840656655,2.361060875572673,-0.5819639483833341
single_block,154,False,False,true_safe,0.5062091813393028,-0.7167234104979996,-1.3130115295592475,-0.553062850184133,1.2527393584114912,1.287714435129997,-0.8263270435202639
single_block,155,False,False,true_safe,1.7608108509517595,-0.14288249993391533,-2.4797455316989905,-1.0753367449118951,0.028019154091604825,1.550015881485537,2.392899735832963
single_block,156,False,False,true_safe,-0.9595412690954275,-1.0588409255496316,2.439041282539614,-2.8524464212719214,-1.978061593282313,0.2414862726235485,0.8045945609404956
single_block,157,False,False,true_safe,2.0961567927747997,-0.9468125420728066,-2.7119553099694516,-0.5989535940702662,0.7971600360248319,2.3349367412200976,-1.8635224617414778
single_block,158,False,False,true_safe,-1.7772749240777754,-0.757049261784758,-0.059414294592969874,-0.5178170048986859,-1.9427975599494696,1.3081013449638783,-1.2646765624969838
single_block,159,False,False,true_safe,-0.28054534695887146,-1.628540465872425,0.6966610023634914,-2.7418537396356677,-1.503436035360355,0.8231624764050189,1.7803490657535037
single_block,160,False,False,true_safe,-0.25253085545310494,-0.7142253759620931,0.05753415036334886,-2.933662626576302,2.5593135855596008,2.95312327462811,-1.1469935429999818
single_block,161,False,False,true_safe,0.6310059011895404,-0.21046661908053044,1.2253720565835997,-0.13827744126440056,0.3386913299626557,2.6293529379726763,1.32775576328511
single_block,162,False,False,true_safe,-1.576588475391791,1.7579307634806822,-1.9490060997344552,-1.9867296240778987,2.4826796660303523,1.1978343090101065,-1.2712079963179432
single_block,163,False,False,true_safe,2.0055399583497864,0.9506017108853029,2.0035488737173694,-2.59912229593556,0.5705576944434543,2.5628259968287637,-1.687035448758703
single_block,164,False,False,true_safe,0.9752093535097726,0.04839967330024919,-0.4858180554204208,-0.7609511594588376,-0.9611253274901053,1.0585147897472438,-1.2112881470217256
single_block,165,False,False,true_safe,2.1387101165184315,1.7488859641326617,-0.6984734015944065,-2.0629177120149853,0.7808715344969279,0.9331313681965504,-2.3817932707406677
single_block,166,False,False,true_safe,0.7739981836842214,0.4065002560289619,-1.627487362994645,-2.3065688980708514,-0.17237756642306046,3.1707033359735814,2.5311424721761244
single_block,167,False,False,true_safe,2.774086891420597,1.638041015872894,0.2700714136096316,-2.8653923958178584,0.7299320641129685,2.6115659520525587,-1.4025150955301535
single_block,168,False,False,true_safe,2.204360896011107,1.234636502254138,0.23720039632988943,-2.8627938992375483,2.249613397604088,0.797640686966151,-0.04489763343792186
single_block,169,False,False,true_safe,1.8310715854138206,0.4873194614077301,-2.800867888547574,-2.951453836010304,-2.0017150753775628,3.5753368278154682,1.6652724172049376
single_block,170,False,False,true_safe,-1.3708916776030022,-0.2855095680051254,2.6605941596295595,-1.107428390697005,2.40874691166465,2.902555662983237,-1.940587451185296
single_block,171,False,False,true_safe,2.5840080410187842,-1.4796241184013628,-0.7844597531648185,-0.16699298253060535,2.3005321879712075,1.249555702865913,-2.6665760550372593
single_block,172,False,False,true_safe,-2.5499294430837693,-0.3802131445040413,1.7806975013433193,-2.6918534267185286,-1.9326125173494841,0.8874880920737525,-1.965748572507502
single_block,173,False,False,true_safe,-0.0035582621614662635,-1.1972782719208532,-2.1117438761838505,-0.16019545586940476,0.41588730289209197,0.5206701896818506,0.861551266397842
