schema_version,case_id,source_case_id,selection_index,source_row_index,scenario,profile,response_action_sha256,input_action_sha256,supervision_budget_ms,base_response_age_ms,activation_response_age_ms,supervisor_latency_ms,assurance_worker_latency_ms,qp_latency_ms,continuous_collision_latency_ms,dynamics_braking_latency_ms,fallback_brake_latency_ms,status,reason,supervisor_status,failure_stage,candidate_complete,candidate_action_count,published_action_count,policy_actions_executable,partial_prefix_exposed,all_or_none_publication,assurance_worker_thread_separate,fallback_validated,qp_feasible,qp_intervention_steps,joint_position_violation_steps,joint_velocity_violation_steps,joint_acceleration_violation_steps,continuous_edges_checked,continuous_unsafe_edges,continuous_indeterminate_edges,braking_boundaries_checked,braking_invalid_boundaries,all_registered_constraints_satisfied,unsafe_plan_published,software_budget_exceeded,response_deadline_exceeded,broad_phase_pair_tests,broad_phase_pruned_pairs,broad_phase_exact_pair_evaluations,broad_phase_prune_rate,safe_configuration_cache_hits,persistent_qp_solve_calls,persistent_brake_validation_calls
armbench.pi05_optimized_cpu_replay.v1,row_01467__single_block__direct_dispatch__operational_20ms,row_01467__single_block__direct_dispatch,3,1467,single_block,operational_20ms,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,4f17f5dfea4ea95c98fd42f459cd72d84c6d64fa6c129fbeb17b753364002cf1,20.0,92.74982400529552,124.74982400453882,21.273599995765835,15.999999995983671,5.865899998752866,14.134199998807162,0.0,0.9632999936002307,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,4590,4394,196,0.9572984749455338,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_01467__narrow_gate__direct_dispatch__operational_20ms,row_01467__narrow_gate__direct_dispatch,3,1467,narrow_gate,operational_20ms,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,4f17f5dfea4ea95c98fd42f459cd72d84c6d64fa6c129fbeb17b753364002cf1,20.0,92.48282400221797,123.48282399761956,21.136199997272342,14.999999999417923,5.85230000433512,13.97529999667313,0.0,1.0847999947145581,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,5832,5629,203,0.9651920438957476,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_00954__free_space__direct_dispatch__operational_20ms,row_00954__free_space__direct_dispatch,4,954,free_space,operational_20ms,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,84.07754999643657,115.07754999911413,25.441500001761597,31.000000002677552,8.984900006907992,14.134800003375858,0.0,2.065799999400042,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,4263,4064,199,0.953319258737978,3,10,1
armbench.pi05_optimized_cpu_replay.v1,row_00954__single_block__direct_dispatch__operational_20ms,row_00954__single_block__direct_dispatch,4,954,single_block,operational_20ms,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,83.76884999597678,115.76884999522008,23.7836000014795,31.9999999992433,4.298600004403852,18.18749999802094,0.0,1.1307999957352877,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7650,7311,339,0.9556862745098039,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_00954__narrow_gate__direct_dispatch__operational_20ms,row_00954__narrow_gate__direct_dispatch,4,954,narrow_gate,operational_20ms,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,83.80704999581212,130.80704999447335,26.170500001171604,31.9999999992433,6.739800002833363,18.51199999509845,0.0,0.7152999969548546,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,9720,9333,387,0.9601851851851851,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_01576__free_space__direct_dispatch__operational_20ms,row_01576__free_space__direct_dispatch,5,1576,free_space,operational_20ms,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.7861300004297,140.7861299958313,21.245900003123097,30.999999995401595,4.44190000416711,15.930300003674347,0.0,0.6989000030444004,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,8085,7740,345,0.9573283858998145,9,10,1
armbench.pi05_optimized_cpu_replay.v1,row_01576__single_block__direct_dispatch__operational_20ms,row_01576__single_block__direct_dispatch,5,1576,single_block,operational_20ms,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.48412999277934,140.48412998818094,24.11959999881219,14.999999999417923,7.209199997305404,15.905899999779649,0.0,0.8046999937505461,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,4930,4730,200,0.9594320486815415,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_01576__narrow_gate__direct_dispatch__operational_20ms,row_01576__narrow_gate__direct_dispatch,5,1576,narrow_gate,operational_20ms,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.35532999428688,140.35532998968847,22.032200002286118,14.999999999417923,6.834599997091573,13.765099996817298,0.0,1.2549999955808744,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6264,6066,198,0.9683908045977011,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02114__free_space__direct_dispatch__operational_20ms,row_02114__free_space__direct_dispatch,6,2114,free_space,operational_20ms,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,84.57347300281981,115.5734729982214,27.750000001105946,30.999999995401595,5.996400002914015,20.22410000063246,0.0,1.348500001768116,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7791,7444,347,0.9554614298549609,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02114__single_block__direct_dispatch__operational_20ms,row_02114__single_block__direct_dispatch,6,2114,single_block,operational_20ms,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,85.05257299839286,116.05257300107041,24.09480000642361,31.000000002677552,5.083800002466887,17.967400002817158,0.0,0.8435999989160337,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,11390,10895,495,0.956540825285338,6,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02114__narrow_gate__direct_dispatch__operational_20ms,row_02114__narrow_gate__direct_dispatch,6,2114,narrow_gate,operational_20ms,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,85.04487299796892,116.04487300064648,24.624199999379925,31.000000002677552,4.252500002621673,19.016799997189082,0.0,1.1710999970091507,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,5,0,10,7,False,False,True,False,11448,10978,470,0.9589447938504543,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02316__free_space__direct_dispatch__operational_20ms,row_02316__free_space__direct_dispatch,7,2316,free_space,operational_20ms,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.15441800327972,112.15441799868131,21.580299995548557,30.999999995401595,5.992400001559872,14.1758999961894,0.0,1.2287999998079613,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,5439,5195,244,0.9551388122816694,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02316__single_block__direct_dispatch__operational_20ms,row_02316__single_block__direct_dispatch,7,2316,single_block,operational_20ms,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.35241799755022,112.35241800022777,21.986200001265388,14.999999999417923,4.571099998429418,16.04320000478765,0.0,1.1621999947237782,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,9010,8566,444,0.9507214206437292,7,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02316__narrow_gate__direct_dispatch__operational_20ms,row_02316__narrow_gate__direct_dispatch,7,2316,narrow_gate,operational_20ms,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.5732180053601,113.5732180046034,21.012500001234002,31.9999999992433,3.25880000309553,16.857999995409045,0.0,0.7589000015286729,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,3,0,10,5,False,False,True,False,9720,9303,417,0.9570987654320988,6,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02045__free_space__direct_dispatch__operational_20ms,row_02045__free_space__direct_dispatch,8,2045,free_space,operational_20ms,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,107.79295300744707,154.7929530061083,24.37140000256477,31.000000002677552,6.391199996869545,16.2278999996488,0.0,1.5504999973927625,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,4557,4390,167,0.9633530831687513,10,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02045__single_block__direct_dispatch__operational_20ms,row_02045__single_block__direct_dispatch,8,2045,single_block,operational_20ms,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,107.84735299966997,154.8473529983312,24.36440000019502,31.9999999992433,6.468600004154723,16.27100000041537,0.0,1.440200001525227,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,5270,5035,235,0.9554079696394687,10,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02045__narrow_gate__direct_dispatch__operational_20ms,row_02045__narrow_gate__direct_dispatch,8,2045,narrow_gate,operational_20ms,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,108.03035300341435,139.0303530060919,23.866499999712687,31.000000002677552,7.412600003590342,14.515199996822048,0.0,1.658799999859184,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,4104,3995,109,0.9734405458089669,8,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02736__free_space__direct_dispatch__operational_20ms,row_02736__free_space__direct_dispatch,9,2736,free_space,operational_20ms,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,79.95957398816245,126.95957398682367,30.64989999984391,31.000000002677552,8.147199994709808,20.9746999971685,0.0,1.2911000012536533,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,5439,5190,249,0.9542195256480971,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02736__single_block__direct_dispatch__operational_20ms,row_02736__single_block__direct_dispatch,9,2736,single_block,operational_20ms,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,80.01317399612162,127.01317399478285,27.941899999859743,30.999999995401595,4.651900002500042,21.220000002358574,0.0,1.8090000012307428,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6290,5978,312,0.9503974562798092,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02736__narrow_gate__direct_dispatch__operational_20ms,row_02736__narrow_gate__direct_dispatch,9,2736,narrow_gate,operational_20ms,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,80.14397399529116,111.14397399796871,28.09989999514073,31.000000002677552,5.211700001382269,21.215299995674286,0.0,1.4890999955241568,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,5,0,10,7,False,False,True,False,7992,7661,331,0.9585835835835835,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02456__free_space__direct_dispatch__operational_20ms,row_02456__free_space__direct_dispatch,10,2456,free_space,operational_20ms,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.5769509988022,191.57695100147976,25.843300005362835,16.00000000325963,5.965900003502611,18.819600001734216,0.0,0.8865999989211559,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7497,7153,344,0.9541149793250634,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02456__single_block__direct_dispatch__operational_20ms,row_02456__single_block__direct_dispatch,10,2456,single_block,operational_20ms,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.99725099775242,191.99725100042997,23.93619999929797,14.999999999417923,6.872699996165466,15.95120000274619,0.0,0.8955000012065284,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,5950,5658,292,0.9509243697478992,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02456__narrow_gate__direct_dispatch__operational_20ms,row_02456__narrow_gate__direct_dispatch,10,2456,narrow_gate,operational_20ms,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.55815100116888,191.55815100384643,22.50320000166539,16.00000000325963,8.967300003860146,11.869399997522123,0.0,1.4118000035523437,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,5,0,10,7,False,False,True,False,4104,3941,163,0.9602826510721247,3,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02938__free_space__direct_dispatch__operational_20ms,row_02938__free_space__direct_dispatch,11,2938,free_space,operational_20ms,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.70350899919868,142.70350899460027,27.931099997658748,14.999999999417923,5.1844999979948625,21.00879999488825,0.0,1.4817000046605244,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7791,7420,371,0.9523809523809523,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02938__single_block__direct_dispatch__operational_20ms,row_02938__single_block__direct_dispatch,11,2938,single_block,operational_20ms,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.67890899378108,143.67890899302438,24.72229999693809,15.999999995983671,5.7930000039050356,17.23420000053011,0.0,1.4537000024574809,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,9010,8619,391,0.9566037735849057,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02938__narrow_gate__direct_dispatch__operational_20ms,row_02938__narrow_gate__direct_dispatch,11,2938,narrow_gate,operational_20ms,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.79980899760267,142.79980900028022,25.41940000082832,14.999999999417923,4.435100003320258,19.29109999764478,0.0,1.518799996119924,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,11448,11003,445,0.9611285814116003,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_03122__free_space__direct_dispatch__operational_20ms,row_03122__free_space__direct_dispatch,12,3122,free_space,operational_20ms,4fd1a98f6e18bda6afca61b1213f09c92ed3fce35dcd8c4d53333ce515224354,fae786a4aad836002b16172491457936b523b19e2e002e95e4b9cb634083a717,20.0,81.44486000674078,113.44486000598408,26.107400000910275,15.999999995983671,6.913500001246575,17.507700002170168,0.0,1.4712999982293695,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,4263,4083,180,0.9577762139338494,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_03122__single_block__direct_dispatch__operational_20ms,row_03122__single_block__direct_dispatch,12,3122,single_block,operational_20ms,4fd1a98f6e18bda6afca61b1213f09c92ed3fce35dcd8c4d53333ce515224354,fae786a4aad836002b16172491457936b523b19e2e002e95e4b9cb634083a717,20.0,81.17976000357885,113.17976000282215,21.37599999696249,31.9999999992433,7.5271999958204105,13.098399998852983,0.0,0.5982000002404675,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,3570,3437,133,0.9627450980392157,3,10,1
armbench.pi05_optimized_cpu_replay.v1,row_03122__narrow_gate__direct_dispatch__operational_20ms,row_03122__narrow_gate__direct_dispatch,12,3122,narrow_gate,operational_20ms,4fd1a98f6e18bda6afca61b1213f09c92ed3fce35dcd8c4d53333ce515224354,fae786a4aad836002b16172491457936b523b19e2e002e95e4b9cb634083a717,20.0,81.26705999893602,112.26706000161357,24.801200001093093,31.000000002677552,6.928800001333002,16.419899999164045,0.0,1.2636000028578565,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6264,6077,187,0.9701468710089399,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_03163__free_space__direct_dispatch__operational_20ms,row_03163__free_space__direct_dispatch,13,3163,free_space,operational_20ms,e3ad14c7d499ec5ce4892eb2bef290b5e056a2b62568859245b6356da12457fb,ffa917dcd4fa88b9be0656ad8c111499b9a6bfff234650d693827eb9d1d5f76c,20.0,80.90778300538659,111.90778300078819,24.503900000127032,14.999999999417923,4.156399998464622,19.326499997987412,0.0,0.8854000043356791,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6615,6341,274,0.9585789871504157,6,10,1
