scenario,payload_mass,execution_horizon,query_index,sequence_id,action_offset,action_index,executed,decision_status,policy_source,reason,intervened,scale,raw_action,guarded_action,q_before,q_after
single_block,0.0,15,1,15,15,5,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.04108863866473054, 0.10602430311368649, -0.034191399213676296, 0.1825242270155769, -0.049419667567870904, 0.0962266429215064, -0.26099999999999957, 0.9999968563063666]","[-0.04108863866473054, 0.10602430311368649, -0.034191399213676296, 0.1825242270155769, -0.049419667567870904, 0.0962266429215064, -0.26099999999999957, 0.9999968563063666]","[-0.054784851552974106, -0.6086342625150839, -0.045588532284901825, -2.0066343639792317, -0.06589289009049469, 1.678302190562008, 0.40199999999999997]","[-0.05752409413062281, -0.6015659756408381, -0.04786795889914691, -1.9944660821781932, -0.06918753459501942, 1.6847173000901083, 0.3846]"
single_block,0.0,15,1,15,15,6,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.04108863866473054, 0.10602430311368649, -0.0341913992136764, 0.1825242270155769, -0.049419667567870904, 0.09622664292150307, -0.26099999999999957, 0.9999968563063666]","[-0.04108863866473054, 0.10602430311368649, -0.0341913992136764, 0.1825242270155769, -0.049419667567870904, 0.09622664292150307, -0.26099999999999957, 0.9999968563063666]","[-0.05752409413062281, -0.6015659756408381, -0.04786795889914691, -1.9944660821781932, -0.06918753459501942, 1.6847173000901083, 0.3846]","[-0.06026333670827151, -0.5944976887665924, -0.050147385513392005, -1.9822978003771548, -0.07248217909954414, 1.6911324096182085, 0.3672]"
single_block,0.0,15,1,15,15,7,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.041088638664730434, 0.10602430311368816, -0.034191399213676296, 0.1825242270155769, -0.04941966756787111, 0.0962266429215064, -0.26099999999999957, 0.9999968563063666]","[-0.041088638664730434, 0.10602430311368816, -0.034191399213676296, 0.1825242270155769, -0.04941966756787111, 0.0962266429215064, -0.26099999999999957, 0.9999968563063666]","[-0.06026333670827151, -0.5944976887665924, -0.050147385513392005, -1.9822978003771548, -0.07248217909954414, 1.6911324096182085, 0.3672]","[-0.06300257928592021, -0.5874294018923465, -0.05242681212763709, -1.9701295185761163, -0.07577682360406889, 1.697547519146309, 0.34980000000000006]"
single_block,0.0,15,1,15,15,8,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.04108863866473085, 0.10602430311368649, -0.034191399213676504, 0.1825242270155769, -0.04941966756787111, 0.0962266429215064, -0.26100000000000123, 0.9999968563063666]","[-0.04108863866473085, 0.10602430311368649, -0.034191399213676504, 0.1825242270155769, -0.04941966756787111, 0.0962266429215064, -0.26100000000000123, 0.9999968563063666]","[-0.06300257928592021, -0.5874294018923465, -0.05242681212763709, -1.9701295185761163, -0.07577682360406889, 1.697547519146309, 0.34980000000000006]","[-0.06574182186356893, -0.5803611150181007, -0.05470623874188219, -1.9579612367750778, -0.07907146810859363, 1.7039626286744094, 0.3324]"
single_block,0.0,15,1,15,15,9,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.041088638664730434, 0.10602430311368649, -0.034191399213676296, 0.1825242270155769, -0.049419667567870904, 0.0962266429215064, -0.26099999999999957, 0.9999968563063666]","[-0.041088638664730434, 0.10602430311368649, -0.034191399213676296, 0.1825242270155769, -0.049419667567870904, 0.0962266429215064, -0.26099999999999957, 0.9999968563063666]","[-0.06574182186356893, -0.5803611150181007, -0.05470623874188219, -1.9579612367750778, -0.07907146810859363, 1.7039626286744094, 0.3324]","[-0.06848106444121763, -0.573292828143855, -0.05698566535612728, -1.9457929549740394, -0.08236611261311835, 1.7103777382025098, 0.315]"
single_block,0.0,15,1,15,15,10,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.04108863866473064, 0.10602430311368816, -0.0341913992136764, 0.1825242270155769, -0.04941966756787111, 0.0962266429215064, -0.2610000000000004, 0.9999968563063666]","[-0.04108863866473064, 0.10602430311368816, -0.0341913992136764, 0.1825242270155769, -0.04941966756787111, 0.0962266429215064, -0.2610000000000004, 0.9999968563063666]","[-0.06848106444121763, -0.573292828143855, -0.05698566535612728, -1.9457929549740394, -0.08236611261311835, 1.7103777382025098, 0.315]","[-0.07122030701886634, -0.5662245412696091, -0.05926509197037237, -1.933624673173001, -0.0856607571176431, 1.7167928477306102, 0.2976]"
single_block,0.0,15,1,15,15,11,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.041088638664730434, 0.10602430311368649, -0.034191399213676296, 0.1825242270155769, -0.049419667567870904, 0.0962266429215064, -0.26099999999999957, 0.9999968563063666]","[-0.041088638664730434, 0.10602430311368649, -0.034191399213676296, 0.1825242270155769, -0.049419667567870904, 0.0962266429215064, -0.26099999999999957, 0.9999968563063666]","[-0.07122030701886634, -0.5662245412696091, -0.05926509197037237, -1.933624673173001, -0.0856607571176431, 1.7167928477306102, 0.2976]","[-0.07395954959651503, -0.5591562543953633, -0.06154451858461746, -1.9214563913719624, -0.08895540162216782, 1.7232079572587107, 0.2802]"
single_block,0.0,15,1,15,15,12,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.04108863866473064, 0.10602430311368649, -0.034191399213676296, 0.18252422701557358, -0.049419667567870904, 0.09622664292150307, -0.26099999999999957, 0.9999968563063666]","[-0.04108863866473064, 0.10602430311368649, -0.034191399213676296, 0.18252422701557358, -0.049419667567870904, 0.09622664292150307, -0.26099999999999957, 0.9999968563063666]","[-0.07395954959651503, -0.5591562543953633, -0.06154451858461746, -1.9214563913719624, -0.08895540162216782, 1.7232079572587107, 0.2802]","[-0.07669879217416374, -0.5520879675211176, -0.06382394519886254, -1.9092881095709242, -0.09225004612669255, 1.7296230667868109, 0.26280000000000003]"
single_block,0.0,15,1,15,15,13,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.04108863866473064, 0.10602430311368816, -0.034191399213676504, 0.1825242270155769, -0.04941966756787132, 0.0962266429215064, -0.26100000000000123, 0.9999968563063666]","[-0.04108863866473064, 0.10602430311368816, -0.034191399213676504, 0.1825242270155769, -0.04941966756787132, 0.0962266429215064, -0.26100000000000123, 0.9999968563063666]","[-0.07669879217416374, -0.5520879675211176, -0.06382394519886254, -1.9092881095709242, -0.09225004612669255, 1.7296230667868109, 0.26280000000000003]","[-0.07943803475181245, -0.5450196806468717, -0.06610337181310764, -1.8971198277698857, -0.0955446906312173, 1.7360381763149113, 0.24539999999999995]"
single_block,0.0,15,1,15,15,14,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.04108863866473064, 0.10602430311368649, -0.034191399213676296, 0.1825242270155769, -0.049419667567870904, 0.0962266429215064, -0.26099999999999957, 0.9999968563063666]","[-0.04108863866473064, 0.10602430311368649, -0.034191399213676296, 0.1825242270155769, -0.049419667567870904, 0.0962266429215064, -0.26099999999999957, 0.9999968563063666]","[-0.07943803475181245, -0.5450196806468717, -0.06610337181310764, -1.8971198277698857, -0.0955446906312173, 1.7360381763149113, 0.24539999999999995]","[-0.08217727732946116, -0.5379513937726259, -0.06838279842735273, -1.8849515459688473, -0.09883933513574203, 1.7424532858430117, 0.22799999999999998]"
single_block,0.0,15,2,30,30,0,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.0462198313055473, 0.11708264196860885, -0.03893571576453654, 0.20950711504490682, -0.061725656658251846, 0.13231205649331446, -0.3902030100954783, 0.9999901587683449]","[-0.0462198313055473, 0.11708264196860885, -0.03893571576453654, 0.20950711504490682, -0.061725656658251846, 0.13231205649331446, -0.3902030100954783, 0.9999901587683449]","[-0.08183519782007337, -0.5386886163629541, -0.06806651065729538, -1.8867504051708026, -0.09801893586304995, 1.7400475916048912, 0.23661353400636534]","[-0.08491651990710986, -0.5308831068983801, -0.07066222504159782, -1.8727832641678088, -0.10213397964026674, 1.7488683953711122, 0.21060000000000012]"
single_block,0.0,15,2,30,30,1,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.04108863866473064, 0.10602430311368816, -0.034191399213676504, 0.1825242270155769, -0.04941966756787132, 0.0962266429215064, -0.26100000000000123, 0.9999901587683449]","[-0.04108863866473064, 0.10602430311368816, -0.034191399213676504, 0.1825242270155769, -0.04941966756787132, 0.0962266429215064, -0.26100000000000123, 0.9999901587683449]","[-0.08491651990710986, -0.5308831068983801, -0.07066222504159782, -1.8727832641678088, -0.10213397964026674, 1.7488683953711122, 0.21060000000000012]","[-0.08765576248475856, -0.5238148200241343, -0.07294165165584292, -1.8606149823667704, -0.1054286241447915, 1.7552835048992126, 0.19320000000000004]"
single_block,0.0,15,2,30,30,2,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.04108863866473064, 0.10602430311368649, -0.034191399213676504, 0.1825242270155769, -0.04941966756787111, 0.0962266429215064, -0.26100000000000123, 0.9999901587683449]","[-0.04108863866473064, 0.10602430311368649, -0.034191399213676504, 0.1825242270155769, -0.04941966756787111, 0.0962266429215064, -0.26100000000000123, 0.9999901587683449]","[-0.08765576248475856, -0.5238148200241343, -0.07294165165584292, -1.8606149823667704, -0.1054286241447915, 1.7552835048992126, 0.19320000000000004]","[-0.09039500506240727, -0.5167465331498885, -0.07522107827008802, -1.848446700565732, -0.10872326864931624, 1.761698614427313, 0.17579999999999996]"
single_block,0.0,15,2,30,30,3,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.041088638664730434, 0.10602430311368649, -0.03419139921367609, 0.18252422701557358, -0.049419667567870695, 0.0962266429215064, -0.26099999999999957, 0.9999901587683449]","[-0.041088638664730434, 0.10602430311368649, -0.03419139921367609, 0.18252422701557358, -0.049419667567870695, 0.0962266429215064, -0.26099999999999957, 0.9999901587683449]","[-0.09039500506240727, -0.5167465331498885, -0.07522107827008802, -1.848446700565732, -0.10872326864931624, 1.761698614427313, 0.17579999999999996]","[-0.09313424764005597, -0.5096782462756427, -0.07750050488433309, -1.8362784187646937, -0.11201791315384095, 1.7681137239554134, 0.15839999999999999]"
single_block,0.0,15,2,30,30,4,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.04108863866473064, 0.10602430311368816, -0.034191399213676504, 0.1825242270155769, -0.04941966756787132, 0.09622664292150307, -0.26099999999999957, 0.9999901587683449]","[-0.04108863866473064, 0.10602430311368816, -0.034191399213676504, 0.1825242270155769, -0.04941966756787132, 0.09622664292150307, -0.26099999999999957, 0.9999901587683449]","[-0.09313424764005597, -0.5096782462756427, -0.07750050488433309, -1.8362784187646937, -0.11201791315384095, 1.7681137239554134, 0.15839999999999999]","[-0.09587349021770468, -0.5026099594013969, -0.07977993149857819, -1.8241101369636552, -0.1153125576583657, 1.7745288334835136, 0.14100000000000001]"
single_block,0.0,15,2,30,30,5,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.04108863866473064, 0.10602430311368649, -0.034191399213676296, 0.1825242270155769, -0.049419667567870904, 0.0962266429215064, -0.26099999999999957, 0.9999901587683449]","[-0.04108863866473064, 0.10602430311368649, -0.034191399213676296, 0.1825242270155769, -0.049419667567870904, 0.0962266429215064, -0.26099999999999957, 0.9999901587683449]","[-0.09587349021770468, -0.5026099594013969, -0.07977993149857819, -1.8241101369636552, -0.1153125576583657, 1.7745288334835136, 0.14100000000000001]","[-0.09861273279535339, -0.4955416725271511, -0.08205935811282328, -1.8119418551626167, -0.11860720216289043, 1.780943943011614, 0.12360000000000004]"
single_block,0.0,15,2,30,30,6,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.04108863866473064, 0.10602430311368732, -0.034191399213676504, 0.1825242270155769, -0.04941966756787111, 0.0962266429215064, -0.26100000000000123, 0.9999901587683449]","[-0.04108863866473064, 0.10602430311368732, -0.034191399213676504, 0.1825242270155769, -0.04941966756787111, 0.0962266429215064, -0.26100000000000123, 0.9999901587683449]","[-0.09861273279535339, -0.4955416725271511, -0.08205935811282328, -1.8119418551626167, -0.11860720216289043, 1.780943943011614, 0.12360000000000004]","[-0.1013519753730021, -0.48847338565290527, -0.08433878472706838, -1.7997735733615783, -0.12190184666741517, 1.7873590525397145, 0.10619999999999996]"
single_block,0.0,15,2,30,30,7,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.041088638664730226, 0.10602430311368649, -0.03419139921367609, 0.1825242270155769, -0.04941966756787049, 0.0962266429215064, -0.2609999999999979, 0.9999901587683449]","[-0.041088638664730226, 0.10602430311368649, -0.03419139921367609, 0.1825242270155769, -0.04941966756787049, 0.0962266429215064, -0.2609999999999979, 0.9999901587683449]","[-0.1013519753730021, -0.48847338565290527, -0.08433878472706838, -1.7997735733615783, -0.12190184666741517, 1.7873590525397145, 0.10619999999999996]","[-0.10409121795065078, -0.4814050987786595, -0.08661821134131345, -1.7876052915605398, -0.12519649117193987, 1.793774162067815, 0.0888000000000001]"
single_block,0.0,15,2,30,30,8,True,guarded,scripted_non_learned_reference,accepted,False,1.0,"[-0.04108863866473085, 0.10602430311368732, -0.03419139921367671, 0.1825242270155769, -0.04941966756787153, 0.0962266429215064, -0.26100000000000123, 0.9999901587683449]","[-0.04108863866473085, 0.10602430311368732, -0.03419139921367671, 0.1825242270155769, -0.04941966756787153, 0.0962266429215064, -0.26100000000000123, 0.9999901587683449]","[-0.10409121795065078, -0.4814050987786595, -0.08661821134131345, -1.7876052915605398, -0.12519649117193987, 1.793774162067815, 0.0888000000000001]","[-0.1068304605282995, -0.4743368119044137, -0.08889763795555856, -1.7754370097595014, -0.12849113567646464, 1.8001892715959154, 0.07140000000000002]"
