schema_version,case_id,pair_id,selection_index,source_row_index,task_suite,task_id,method,episode_id,episode_index,query_index,scenario,mode,response_action_sha256,source_inference_latency_ms,adapter_latency_ms,mode_latency_ms,audit_latency_ms,activation_response_age_ms,status,reason,supervisor_status,failure_stage,candidate_complete,candidate_action_count,published_action_count,policy_actions_executable,partial_prefix_exposed,all_or_none_publication,integrated_atomic_gate_used,assurance_worker_thread_separate,fallback_validated,qp_feasible,qp_intervention_steps,software_budget_exceeded,response_deadline_exceeded,joint_position_violation_steps,joint_velocity_violation_steps,joint_acceleration_violation_steps,continuous_edges_checked,continuous_unsafe_edges,continuous_indeterminate_edges,braking_boundaries_checked,braking_invalid_boundaries,all_registered_constraints_satisfied,unsafe_plan_published,raw_hand_displacement_m,candidate_hand_displacement_m,published_hand_displacement_m,published_motion_retention_ratio
armbench.pi05_integrated_panda_cpu_replay.v1,row_00458__free_space__qp_projection,libero_10__task_00__episode_04,1,458,libero_10,0,projected_overlap,libero_10__task_00__episode_04__projected_overlap,4,28,free_space,qp_projection,539d85427650fb89affee25f827ab92f2803af4f4686cdda7625ebbcfc4e125f,80.66476900421549,1.9230000034440309,25.1600999981747,597.565999996732,107.74786900583422,hold,software_budget_exceeded,not_applicable,qp_or_activation,True,10,0,False,False,True,False,False,False,True,10,True,False,0,6,1,10,0,0,10,1,False,False,0.20126673496477257,0.15739430653946174,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00458__free_space__full_assurance,libero_10__task_00__episode_04,1,458,libero_10,0,projected_overlap,libero_10__task_00__episode_04__projected_overlap,4,28,free_space,full_assurance,539d85427650fb89affee25f827ab92f2803af4f4686cdda7625ebbcfc4e125f,80.66476900421549,1.9230000034440309,36.34060000331374,589.8146999970777,113.58776901033707,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,True,10,True,False,0,6,1,10,0,0,10,1,False,False,0.20126673496477257,0.15739430653946174,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00458__single_block__direct_dispatch,libero_10__task_00__episode_04,1,458,libero_10,0,projected_overlap,libero_10__task_00__episode_04__projected_overlap,4,28,single_block,direct_dispatch,539d85427650fb89affee25f827ab92f2803af4f4686cdda7625ebbcfc4e125f,80.66476900421549,1.843199999711942,0.0022000021999701858,895.5251000006683,82.5101690061274,execute,direct_candidate_atomically_published,not_applicable,,True,10,10,True,False,True,False,False,False,False,0,False,False,0,10,1,10,0,0,10,0,False,True,0.20126673496477257,0.20126673496477257,0.20126673496477257,1.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00458__single_block__qp_projection,libero_10__task_00__episode_04,1,458,libero_10,0,projected_overlap,libero_10__task_00__episode_04__projected_overlap,4,28,single_block,qp_projection,539d85427650fb89affee25f827ab92f2803af4f4686cdda7625ebbcfc4e125f,80.66476900421549,1.843199999711942,29.036799998721108,686.7658000046504,111.54476900264854,hold,software_budget_exceeded,not_applicable,qp_or_activation,True,10,0,False,False,True,False,False,False,True,10,True,False,0,6,1,10,0,0,10,1,False,False,0.20126673496477257,0.15739430653946174,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00458__single_block__full_assurance,libero_10__task_00__episode_04,1,458,libero_10,0,projected_overlap,libero_10__task_00__episode_04__projected_overlap,4,28,single_block,full_assurance,539d85427650fb89affee25f827ab92f2803af4f4686cdda7625ebbcfc4e125f,80.66476900421549,1.843199999711942,43.914699999731965,641.2733999968623,129.50796900258865,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,True,10,True,False,0,6,1,10,0,0,10,1,False,False,0.20126673496477257,0.15739430653946174,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00458__narrow_gate__direct_dispatch,libero_10__task_00__episode_04,1,458,libero_10,0,projected_overlap,libero_10__task_00__episode_04__projected_overlap,4,28,narrow_gate,direct_dispatch,539d85427650fb89affee25f827ab92f2803af4f4686cdda7625ebbcfc4e125f,80.66476900421549,2.4956999986898154,0.0022000021999701858,1024.8568000024534,83.16266900510527,execute,direct_candidate_atomically_published,not_applicable,,True,10,10,True,False,True,False,False,False,False,0,False,False,0,10,1,10,0,0,10,0,False,True,0.20126673496477257,0.20126673496477257,0.20126673496477257,1.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00458__narrow_gate__qp_projection,libero_10__task_00__episode_04,1,458,libero_10,0,projected_overlap,libero_10__task_00__episode_04__projected_overlap,4,28,narrow_gate,qp_projection,539d85427650fb89affee25f827ab92f2803af4f4686cdda7625ebbcfc4e125f,80.66476900421549,2.4956999986898154,29.337400002987124,799.6552000040538,112.49786900589243,hold,software_budget_exceeded,not_applicable,qp_or_activation,True,10,0,False,False,True,False,False,False,True,10,True,False,0,6,1,10,0,0,10,1,False,False,0.20126673496477257,0.15739430653946174,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00458__narrow_gate__full_assurance,libero_10__task_00__episode_04,1,458,libero_10,0,projected_overlap,libero_10__task_00__episode_04__projected_overlap,4,28,narrow_gate,full_assurance,539d85427650fb89affee25f827ab92f2803af4f4686cdda7625ebbcfc4e125f,80.66476900421549,2.4956999986898154,32.71200000017416,689.4795999978669,114.16046900558285,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,True,10,True,False,0,6,1,10,0,0,10,1,False,False,0.20126673496477257,0.15739430653946174,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00222__free_space__direct_dispatch,libero_10__task_00__episode_03,2,222,libero_10,0,rtc_guided_overlap,libero_10__task_00__episode_03__rtc_guided_overlap,3,22,free_space,direct_dispatch,7ed64e746df909ff0c71898c554048b30bb88de50d94a6f43787c50679b174e2,169.86530199937988,1.6770000001997687,0.0016999983927235007,833.8578999973834,171.54400199797237,execute,direct_candidate_atomically_published,not_applicable,,True,10,10,True,False,True,False,False,False,False,0,False,False,0,10,1,10,0,0,10,0,False,True,0.2853730688270702,0.2853730688270702,0.2853730688270702,1.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00222__free_space__qp_projection,libero_10__task_00__episode_03,2,222,libero_10,0,rtc_guided_overlap,libero_10__task_00__episode_03__rtc_guided_overlap,3,22,free_space,qp_projection,7ed64e746df909ff0c71898c554048b30bb88de50d94a6f43787c50679b174e2,169.86530199937988,1.6770000001997687,33.26079999533249,594.7227999931783,204.80310199491214,hold,response_deadline_exceeded_before_activation,not_applicable,qp_or_activation,True,10,0,False,False,True,False,False,False,True,10,True,True,0,7,1,10,0,0,10,0,False,False,0.2853730688270702,0.23534078227847977,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00222__free_space__full_assurance,libero_10__task_00__episode_03,2,222,libero_10,0,rtc_guided_overlap,libero_10__task_00__episode_03__rtc_guided_overlap,3,22,free_space,full_assurance,7ed64e746df909ff0c71898c554048b30bb88de50d94a6f43787c50679b174e2,169.86530199937988,1.6770000001997687,36.19980000075884,559.4820999976946,202.54230199498124,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,True,10,True,True,0,7,1,10,0,0,10,0,False,False,0.2853730688270702,0.23534078227847977,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00222__single_block__direct_dispatch,libero_10__task_00__episode_03,2,222,libero_10,0,rtc_guided_overlap,libero_10__task_00__episode_03__rtc_guided_overlap,3,22,single_block,direct_dispatch,7ed64e746df909ff0c71898c554048b30bb88de50d94a6f43787c50679b174e2,169.86530199937988,2.0299000025261194,0.0020000006770715117,916.5783999997075,171.89720200258307,execute,direct_candidate_atomically_published,not_applicable,,True,10,10,True,False,True,False,False,False,False,0,False,False,0,10,1,10,0,0,10,0,False,True,0.2853730688270702,0.2853730688270702,0.2853730688270702,1.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00222__single_block__qp_projection,libero_10__task_00__episode_03,2,222,libero_10,0,rtc_guided_overlap,libero_10__task_00__episode_03__rtc_guided_overlap,3,22,single_block,qp_projection,7ed64e746df909ff0c71898c554048b30bb88de50d94a6f43787c50679b174e2,169.86530199937988,2.0299000025261194,27.951300005952362,733.6170999988099,199.84650200785836,hold,software_budget_exceeded,not_applicable,qp_or_activation,True,10,0,False,False,True,False,False,False,True,10,True,False,0,7,1,10,0,0,10,0,False,False,0.2853730688270702,0.23534078227847977,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00222__single_block__full_assurance,libero_10__task_00__episode_03,2,222,libero_10,0,rtc_guided_overlap,libero_10__task_00__episode_03__rtc_guided_overlap,3,22,single_block,full_assurance,7ed64e746df909ff0c71898c554048b30bb88de50d94a6f43787c50679b174e2,169.86530199937988,2.0299000025261194,39.586400002008304,697.6503999976558,202.89520200458355,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,True,10,True,True,0,7,1,10,0,0,10,0,False,False,0.2853730688270702,0.23534078227847977,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00222__narrow_gate__direct_dispatch,libero_10__task_00__episode_03,2,222,libero_10,0,rtc_guided_overlap,libero_10__task_00__episode_03__rtc_guided_overlap,3,22,narrow_gate,direct_dispatch,7ed64e746df909ff0c71898c554048b30bb88de50d94a6f43787c50679b174e2,169.86530199937988,1.8492999952286482,0.0020000006770715117,961.1121000052663,171.7166019952856,execute,direct_candidate_atomically_published,not_applicable,,True,10,10,True,False,True,False,False,False,False,0,False,False,0,10,1,10,4,0,10,4,False,True,0.2853730688270702,0.2853730688270702,0.2853730688270702,1.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00222__narrow_gate__qp_projection,libero_10__task_00__episode_03,2,222,libero_10,0,rtc_guided_overlap,libero_10__task_00__episode_03__rtc_guided_overlap,3,22,narrow_gate,qp_projection,7ed64e746df909ff0c71898c554048b30bb88de50d94a6f43787c50679b174e2,169.86530199937988,1.8492999952286482,22.221400002308656,433.8216000032844,193.93600199691718,hold,software_budget_exceeded,not_applicable,qp_or_activation,True,10,0,False,False,True,False,False,False,True,10,True,False,0,7,1,10,3,0,10,5,False,False,0.2853730688270702,0.23534078227847977,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00222__narrow_gate__full_assurance,libero_10__task_00__episode_03,2,222,libero_10,0,rtc_guided_overlap,libero_10__task_00__episode_03__rtc_guided_overlap,3,22,narrow_gate,full_assurance,7ed64e746df909ff0c71898c554048b30bb88de50d94a6f43787c50679b174e2,169.86530199937988,1.8492999952286482,31.75990000454476,415.3805999958422,202.71460199728608,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,True,10,True,True,0,7,1,10,3,0,10,5,False,False,0.2853730688270702,0.23534078227847977,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_01467__free_space__direct_dispatch,libero_10__task_01__episode_06,3,1467,libero_10,1,overlap_unconditioned,libero_10__task_01__episode_06__overlap_unconditioned,6,38,free_space,direct_dispatch,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,90.74582400353393,1.577700000780169,0.0017999991541728377,517.2097000031499,92.32532400346827,execute,direct_candidate_atomically_published,not_applicable,,True,10,10,True,False,True,False,False,False,False,0,False,False,0,6,4,10,0,0,10,0,False,True,0.08933985512570647,0.08933985512570647,0.08933985512570647,1.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_01467__free_space__qp_projection,libero_10__task_01__episode_06,3,1467,libero_10,1,overlap_unconditioned,libero_10__task_01__episode_06__overlap_unconditioned,6,38,free_space,qp_projection,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,90.74582400353393,1.577700000780169,23.354299999482464,503.387600001588,115.67782400379656,hold,software_budget_exceeded,not_applicable,qp_or_activation,True,10,0,False,False,True,False,False,False,True,10,True,False,0,5,0,10,0,0,10,0,False,False,0.08933985512570647,0.07309726767602455,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_01467__free_space__full_assurance,libero_10__task_01__episode_06,3,1467,libero_10,1,overlap_unconditioned,libero_10__task_01__episode_06__overlap_unconditioned,6,38,free_space,full_assurance,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,90.74582400353393,1.577700000780169,39.5180999985314,481.5507000021171,138.32352400640957,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,True,10,True,False,0,5,0,10,0,0,10,0,False,False,0.08933985512570647,0.07309726767602455,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_01467__single_block__direct_dispatch,libero_10__task_01__episode_06,3,1467,libero_10,1,overlap_unconditioned,libero_10__task_01__episode_06__overlap_unconditioned,6,38,single_block,direct_dispatch,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,90.74582400353393,2.0040000017615966,0.0021000014385208488,610.8506999953534,92.75192400673404,execute,direct_candidate_atomically_published,not_applicable,,True,10,10,True,False,True,False,False,False,False,0,False,False,0,6,4,10,0,0,10,0,False,True,0.08933985512570647,0.08933985512570647,0.08933985512570647,1.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_01467__single_block__qp_projection,libero_10__task_01__episode_06,3,1467,libero_10,1,overlap_unconditioned,libero_10__task_01__episode_06__overlap_unconditioned,6,38,single_block,qp_projection,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,90.74582400353393,2.0040000017615966,22.676299995509908,614.3912999978056,115.42612400080543,hold,software_budget_exceeded,not_applicable,qp_or_activation,True,10,0,False,False,True,False,False,False,True,10,True,False,0,5,0,10,0,0,10,0,False,False,0.08933985512570647,0.07309726767602455,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_01467__single_block__full_assurance,libero_10__task_01__episode_06,3,1467,libero_10,1,overlap_unconditioned,libero_10__task_01__episode_06__overlap_unconditioned,6,38,single_block,full_assurance,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,90.74582400353393,2.0040000017615966,44.359999999869615,623.0651999940164,139.74982400395675,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,True,10,True,False,0,5,0,10,0,0,10,0,False,False,0.08933985512570647,0.07309726767602455,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_01467__narrow_gate__direct_dispatch,libero_10__task_01__episode_06,3,1467,libero_10,1,overlap_unconditioned,libero_10__task_01__episode_06__overlap_unconditioned,6,38,narrow_gate,direct_dispatch,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,90.74582400353393,1.7369999986840412,0.0020000006770715117,682.9434000028414,92.48482400289504,execute,direct_candidate_atomically_published,not_applicable,,True,10,10,True,False,True,False,False,False,False,0,False,False,0,6,4,10,0,0,10,0,False,True,0.08933985512570647,0.08933985512570647,0.08933985512570647,1.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_01467__narrow_gate__qp_projection,libero_10__task_01__episode_06,3,1467,libero_10,1,overlap_unconditioned,libero_10__task_01__episode_06__overlap_unconditioned,6,38,narrow_gate,qp_projection,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,90.74582400353393,1.7369999986840412,23.709900000540074,666.1557999977958,116.19272400275804,hold,software_budget_exceeded,not_applicable,qp_or_activation,True,10,0,False,False,True,False,False,False,True,10,True,False,0,5,0,10,0,0,10,0,False,False,0.08933985512570647,0.07309726767602455,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_01467__narrow_gate__full_assurance,libero_10__task_01__episode_06,3,1467,libero_10,1,overlap_unconditioned,libero_10__task_01__episode_06__overlap_unconditioned,6,38,narrow_gate,full_assurance,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,90.74582400353393,1.7369999986840412,40.1140000030864,675.3779999999097,123.48282399761956,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,True,10,True,False,0,5,0,10,0,0,10,0,False,False,0.08933985512570647,0.07309726767602455,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00954__free_space__direct_dispatch,libero_10__task_01__episode_02,4,954,libero_10,1,projected_overlap,libero_10__task_01__episode_02__projected_overlap,2,30,free_space,direct_dispatch,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,82.0072499991511,2.070299997285474,0.0018999999156221747,696.0088000050746,84.0794499963522,execute,direct_candidate_atomically_published,not_applicable,,True,10,10,True,False,True,False,False,False,False,0,False,False,0,10,1,10,0,0,10,1,False,True,0.27762149489009263,0.27762149489009263,0.27762149489009263,1.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00954__free_space__qp_projection,libero_10__task_01__episode_02,4,954,libero_10,1,projected_overlap,libero_10__task_01__episode_02__projected_overlap,2,30,free_space,qp_projection,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,82.0072499991511,2.070299997285474,21.810199999890756,596.7681999973138,105.88774999632733,hold,software_budget_exceeded,not_applicable,qp_or_activation,True,10,0,False,False,True,False,False,False,True,10,True,False,0,7,1,10,0,0,10,0,False,False,0.27762149489009263,0.23020019949900125,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00954__free_space__full_assurance,libero_10__task_01__episode_02,4,954,libero_10,1,projected_overlap,libero_10__task_01__episode_02__projected_overlap,2,30,free_space,full_assurance,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,82.0072499991511,2.070299997285474,28.507099996204488,610.5348999990383,115.07754999911413,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,True,10,True,False,0,7,1,10,0,0,10,0,False,False,0.27762149489009263,0.23020019949900125,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00954__single_block__direct_dispatch,libero_10__task_01__episode_02,4,954,libero_10,1,projected_overlap,libero_10__task_01__episode_02__projected_overlap,2,30,single_block,direct_dispatch,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,82.0072499991511,1.7615999968256801,0.0018999999156221747,777.3529999976745,83.7707499958924,execute,direct_candidate_atomically_published,not_applicable,,True,10,10,True,False,True,False,False,False,False,0,False,False,0,10,1,10,0,0,10,1,False,True,0.27762149489009263,0.27762149489009263,0.27762149489009263,1.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00954__single_block__qp_projection,libero_10__task_01__episode_02,4,954,libero_10,1,projected_overlap,libero_10__task_01__episode_02__projected_overlap,2,30,single_block,qp_projection,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,82.0072499991511,1.7615999968256801,23.932199997943826,648.3507000011741,107.7010499939206,hold,software_budget_exceeded,not_applicable,qp_or_activation,True,10,0,False,False,True,False,False,False,True,10,True,False,0,7,1,10,0,0,10,0,False,False,0.27762149489009263,0.23020019949900125,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00954__single_block__full_assurance,libero_10__task_01__episode_02,4,954,libero_10,1,projected_overlap,libero_10__task_01__episode_02__projected_overlap,2,30,single_block,full_assurance,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,82.0072499991511,1.7615999968256801,34.03290000278503,687.5514999992447,114.76884999137837,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,True,10,True,False,0,7,1,10,0,0,10,0,False,False,0.27762149489009263,0.23020019949900125,0.0,0.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00954__narrow_gate__direct_dispatch,libero_10__task_01__episode_02,4,954,libero_10,1,projected_overlap,libero_10__task_01__episode_02__projected_overlap,2,30,narrow_gate,direct_dispatch,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,82.0072499991511,1.7997999966610223,0.0018999999156221747,1026.41279999807,83.80894999572774,execute,direct_candidate_atomically_published,not_applicable,,True,10,10,True,False,True,False,False,False,False,0,False,False,0,10,1,10,0,0,10,1,False,True,0.27762149489009263,0.27762149489009263,0.27762149489009263,1.0
armbench.pi05_integrated_panda_cpu_replay.v1,row_00954__narrow_gate__qp_projection,libero_10__task_01__episode_02,4,954,libero_10,1,projected_overlap,libero_10__task_01__episode_02__projected_overlap,2,30,narrow_gate,qp_projection,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,82.0072499991511,1.7997999966610223,25.426899999729358,849.6887000001152,109.23394999554148,hold,software_budget_exceeded,not_applicable,qp_or_activation,True,10,0,False,False,True,False,False,False,True,10,True,False,0,7,1,10,0,0,10,0,False,False,0.27762149489009263,0.23020019949900125,0.0,0.0
