schema_version,case_id,source_case_id,selection_index,source_row_index,scenario,profile,response_action_sha256,input_action_sha256,supervision_budget_ms,base_response_age_ms,activation_response_age_ms,supervisor_latency_ms,assurance_worker_latency_ms,qp_latency_ms,continuous_collision_latency_ms,dynamics_braking_latency_ms,fallback_brake_latency_ms,status,reason,supervisor_status,failure_stage,candidate_complete,candidate_action_count,published_action_count,policy_actions_executable,partial_prefix_exposed,all_or_none_publication,assurance_worker_thread_separate,fallback_validated,qp_feasible,qp_intervention_steps,joint_position_violation_steps,joint_velocity_violation_steps,joint_acceleration_violation_steps,continuous_edges_checked,continuous_unsafe_edges,continuous_indeterminate_edges,braking_boundaries_checked,braking_invalid_boundaries,all_registered_constraints_satisfied,unsafe_plan_published,software_budget_exceeded,response_deadline_exceeded,broad_phase_pair_tests,broad_phase_pruned_pairs,broad_phase_exact_pair_evaluations,broad_phase_prune_rate,safe_configuration_cache_hits,persistent_qp_solve_calls,persistent_brake_validation_calls
armbench.pi05_optimized_cpu_replay.v1,row_01467__single_block__direct_dispatch__operational_20ms,row_01467__single_block__direct_dispatch,3,1467,single_block,operational_20ms,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,4f17f5dfea4ea95c98fd42f459cd72d84c6d64fa6c129fbeb17b753364002cf1,20.0,92.74982400529552,123.74982400797307,22.75019999797223,31.000000002677552,4.554100007226225,17.288299997744616,0.0,0.7284000021172687,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,8670,8273,397,0.9542099192618224,8,10,1
armbench.pi05_optimized_cpu_replay.v1,row_01467__narrow_gate__direct_dispatch__operational_20ms,row_01467__narrow_gate__direct_dispatch,3,1467,narrow_gate,operational_20ms,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,4f17f5dfea4ea95c98fd42f459cd72d84c6d64fa6c129fbeb17b753364002cf1,20.0,92.48282400221797,107.48282400163589,23.066800000378862,14.999999999417923,6.332400000246707,15.63940000050934,0.0,0.8927000017138198,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7560,7281,279,0.9630952380952381,6,10,1
armbench.pi05_optimized_cpu_replay.v1,row_00954__free_space__direct_dispatch__operational_20ms,row_00954__free_space__direct_dispatch,4,954,free_space,operational_20ms,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,84.07754999643657,115.07754999183817,22.696799998811912,30.999999995401595,6.765999998606276,15.14129999850411,0.0,0.5834000039612874,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6615,6294,321,0.9514739229024943,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_00954__single_block__direct_dispatch__operational_20ms,row_00954__single_block__direct_dispatch,4,954,single_block,operational_20ms,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,83.76884999597678,130.768849994638,26.07939999870723,30.999999995401595,5.779300001449883,18.872400003601797,0.0,1.2007999976049177,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,10370,9906,464,0.9552555448408871,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_00954__narrow_gate__direct_dispatch__operational_20ms,row_00954__narrow_gate__direct_dispatch,4,954,narrow_gate,operational_20ms,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,83.80704999581212,130.80704999447335,27.22170000197366,31.9999999992433,3.9685000010649674,21.865900002012495,0.0,1.2059000000590459,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,13176,12637,539,0.9590922890103218,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_01576__free_space__direct_dispatch__operational_20ms,row_01576__free_space__direct_dispatch,5,1576,free_space,operational_20ms,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.7861300004297,141.786129999673,20.65020000009099,31.9999999992433,5.9181999968132,13.889100002415944,0.0,0.5271999980323017,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,5733,5485,248,0.9567416710273853,7,10,1
armbench.pi05_optimized_cpu_replay.v1,row_01576__single_block__direct_dispatch__operational_20ms,row_01576__single_block__direct_dispatch,5,1576,single_block,operational_20ms,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.48412999277934,140.4841299954569,21.50219999748515,31.000000002677552,2.813700004480779,17.295199999352917,0.0,1.2559000024339184,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7990,7686,304,0.9619524405506884,8,10,1
armbench.pi05_optimized_cpu_replay.v1,row_01576__narrow_gate__direct_dispatch__operational_20ms,row_01576__narrow_gate__direct_dispatch,5,1576,narrow_gate,operational_20ms,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.35532999428688,155.35532999638235,21.51420000154758,31.000000002677552,2.373399998759851,18.243999998958316,0.0,0.8058999956119806,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,10152,9850,302,0.9702521670606777,8,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02114__free_space__direct_dispatch__operational_20ms,row_02114__free_space__direct_dispatch,6,2114,free_space,operational_20ms,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,84.57347300281981,115.5734729982214,25.85660000477219,30.999999995401595,6.371399998897687,18.740799998340663,0.0,0.5833000031998381,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,5439,5204,235,0.9567935282220996,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02114__single_block__direct_dispatch__operational_20ms,row_02114__single_block__direct_dispatch,6,2114,single_block,operational_20ms,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,85.05257299839286,117.05257299763616,23.035300000628922,31.9999999992433,6.338399995001964,15.794499995536171,0.0,0.7322999954340048,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,9010,8625,385,0.9572697003329633,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02114__narrow_gate__direct_dispatch__operational_20ms,row_02114__narrow_gate__direct_dispatch,6,2114,narrow_gate,operational_20ms,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,85.04487299796892,116.04487299337052,23.678300000028685,14.999999999417923,3.8596000013058074,19.081200000073295,0.0,0.6278000000747852,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,5,0,10,7,False,False,True,False,11448,10978,470,0.9589447938504543,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02316__free_space__direct_dispatch__operational_20ms,row_02316__free_space__direct_dispatch,7,2316,free_space,operational_20ms,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.15441800327972,113.15441800252302,22.705199997290038,31.9999999992433,4.501000003074296,17.312200005108025,0.0,0.7355000052484684,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7791,7433,358,0.9540495443460403,7,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02316__single_block__direct_dispatch__operational_20ms,row_02316__single_block__direct_dispatch,7,2316,single_block,operational_20ms,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.35241799755022,97.35241799353389,20.72309999493882,15.999999995983671,6.877600004372653,13.054399998509325,0.0,0.6102000043028966,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6290,5993,297,0.9527821939586646,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02316__narrow_gate__direct_dispatch__operational_20ms,row_02316__narrow_gate__direct_dispatch,7,2316,narrow_gate,operational_20ms,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.5732180053601,112.57321800803766,20.927899997332133,31.000000002677552,4.254699997545686,15.807000003405847,0.0,0.7607999941683374,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,3,0,10,5,False,False,True,False,9720,9303,417,0.9570987654320988,6,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02045__free_space__direct_dispatch__operational_20ms,row_02045__free_space__direct_dispatch,8,2045,free_space,operational_20ms,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,107.79295300744707,138.79295301012462,25.681899998744484,16.00000000325963,5.445300004794262,18.592300002637785,0.0,1.4364000016939826,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,4557,4390,167,0.9633530831687513,10,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02045__single_block__direct_dispatch__operational_20ms,row_02045__single_block__direct_dispatch,8,2045,single_block,operational_20ms,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,107.84735299966997,138.84735299507156,21.559599997999612,14.999999999417923,5.154699996637646,12.021599999570753,3.343299998959992,0.8170000000973232,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,5610,5365,245,0.9563279857397504,12,10,2
armbench.pi05_optimized_cpu_replay.v1,row_02045__narrow_gate__direct_dispatch__operational_20ms,row_02045__narrow_gate__direct_dispatch,8,2045,narrow_gate,operational_20ms,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,108.03035300341435,140.03035300265765,22.248100001888815,31.9999999992433,6.3768999971216545,12.589400001161266,2.439700001559686,0.657899996440392,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7128,6904,224,0.9685746352413019,12,10,2
armbench.pi05_optimized_cpu_replay.v1,row_02736__free_space__direct_dispatch__operational_20ms,row_02736__free_space__direct_dispatch,9,2736,free_space,operational_20ms,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,79.95957398816245,126.95957398682367,21.0231000019121,31.000000002677552,5.032199995184783,14.869900005578529,0.0,0.8746999956201762,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,5439,5190,249,0.9542195256480971,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02736__single_block__direct_dispatch__operational_20ms,row_02736__single_block__direct_dispatch,9,2736,single_block,operational_20ms,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,80.01317399612162,111.01317399879918,22.34790000511566,16.00000000325963,7.366300000285264,13.520900000003166,0.0,1.3076999966870062,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,3570,3403,167,0.9532212885154062,3,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02736__narrow_gate__direct_dispatch__operational_20ms,row_02736__narrow_gate__direct_dispatch,9,2736,narrow_gate,operational_20ms,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,80.14397399529116,126.14397399738664,23.736000002827495,31.000000002677552,4.992700000002515,17.559499996423256,0.0,0.9406000026501715,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,5,0,10,7,False,False,True,False,7992,7661,331,0.9585835835835835,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02456__free_space__direct_dispatch__operational_20ms,row_02456__free_space__direct_dispatch,10,2456,free_space,operational_20ms,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.5769509988022,207.57695099746343,25.132999995548744,16.00000000325963,5.089099999167956,18.950400000903755,0.0,0.9547000008751638,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,True,7497,7153,344,0.9541149793250634,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02456__single_block__direct_dispatch__operational_20ms,row_02456__single_block__direct_dispatch,10,2456,single_block,operational_20ms,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.99725099775242,191.99725100042997,26.491500000702217,31.000000002677552,6.397900004230905,18.575299996882677,0.0,1.2807999955839477,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,5950,5658,292,0.9509243697478992,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02456__narrow_gate__direct_dispatch__operational_20ms,row_02456__narrow_gate__direct_dispatch,10,2456,narrow_gate,operational_20ms,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.55815100116888,192.55815100041218,24.25989999755984,31.9999999992433,4.367299996374641,18.972300000314135,0.0,0.7266999964485876,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,5,0,10,7,False,False,True,False,11016,10518,498,0.9547930283224401,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02938__free_space__direct_dispatch__operational_20ms,row_02938__free_space__direct_dispatch,11,2938,free_space,operational_20ms,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.70350899919868,142.70350899460027,24.9515000032261,30.999999995401595,4.911199997877702,18.93959999870276,0.0,0.8881999965524301,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7791,7420,371,0.9523809523809523,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02938__single_block__direct_dispatch__operational_20ms,row_02938__single_block__direct_dispatch,11,2938,single_block,operational_20ms,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.67890899378108,142.67890899645863,21.128699998371303,31.000000002677552,6.185500002175104,14.238000003388152,0.0,0.5463000052259304,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6290,6014,276,0.956120826709062,4,10,1
armbench.pi05_optimized_cpu_replay.v1,row_02938__narrow_gate__direct_dispatch__operational_20ms,row_02938__narrow_gate__direct_dispatch,11,2938,narrow_gate,operational_20ms,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.79980899760267,143.79980899684597,24.418900000455324,15.999999995983671,5.956699998932891,17.506099997262936,0.0,0.8517999958712608,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,11448,11003,445,0.9611285814116003,5,10,1
armbench.pi05_optimized_cpu_replay.v1,row_03122__free_space__direct_dispatch__operational_20ms,row_03122__free_space__direct_dispatch,12,3122,free_space,operational_20ms,4fd1a98f6e18bda6afca61b1213f09c92ed3fce35dcd8c4d53333ce515224354,fae786a4aad836002b16172491457936b523b19e2e002e95e4b9cb634083a717,20.0,81.44486000674078,112.44486000941833,21.698999997170176,16.00000000325963,7.220300001790747,12.688700000580866,0.0,1.5723999968031421,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,3087,2960,127,0.9588597343699384,3,10,1
armbench.pi05_optimized_cpu_replay.v1,row_03122__single_block__direct_dispatch__operational_20ms,row_03122__single_block__direct_dispatch,12,3122,single_block,operational_20ms,4fd1a98f6e18bda6afca61b1213f09c92ed3fce35dcd8c4d53333ce515224354,fae786a4aad836002b16172491457936b523b19e2e002e95e4b9cb634083a717,20.0,81.17976000357885,112.17975999898044,21.6666999986046,14.999999999417923,7.042199998977594,13.076399998681154,0.0,1.3065000021015294,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,3570,3437,133,0.9627450980392157,3,10,1
armbench.pi05_optimized_cpu_replay.v1,row_03122__narrow_gate__direct_dispatch__operational_20ms,row_03122__narrow_gate__direct_dispatch,12,3122,narrow_gate,operational_20ms,4fd1a98f6e18bda6afca61b1213f09c92ed3fce35dcd8c4d53333ce515224354,fae786a4aad836002b16172491457936b523b19e2e002e95e4b9cb634083a717,20.0,81.26705999893602,112.26706000161357,23.10639999632258,31.000000002677552,4.615099998773076,17.426099999283906,0.0,0.8954000004450791,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,9720,9417,303,0.9688271604938271,6,10,1
armbench.pi05_optimized_cpu_replay.v1,row_03163__free_space__direct_dispatch__operational_20ms,row_03163__free_space__direct_dispatch,13,3163,free_space,operational_20ms,e3ad14c7d499ec5ce4892eb2bef290b5e056a2b62568859245b6356da12457fb,ffa917dcd4fa88b9be0656ad8c111499b9a6bfff234650d693827eb9d1d5f76c,20.0,80.90778300538659,95.90778300480451,21.302500004821923,14.999999999417923,4.7007000030134805,15.4294999956619,0.0,0.9948000006261282,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6615,6341,274,0.9585789871504157,6,10,1
