schema_version,episode_id,task_suite,task_id,episode_index,task_description,seed,task_success,termination_reason,initial_state_sha256,stabilization_steps,task_steps,wall_time_s,parent_process_id,worker_process_id,worker_stopped,submitted_requests,started_requests,completed_requests,superseded_requests,accepted_responses,failed_responses,deadline_exceeded_responses,hold_ticks,execute_ticks,ticks_during_inference,tick_overruns,response_age_p50_ms,response_age_p95_ms,response_age_max_ms,video_path
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_07,libero_spatial,4,7,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,True,task_success,67b22b8c1c7d85c1e3cc7c5e37ef57eaec6fb80f1d8ee66eb6a7b883464fbd0a,10,132,11.855609592996188,1,1546,True,132,83,82,49,82,0,0,18,114,129,1,107.95336800947553,129.7429494887183,132.0748750003986,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_04,libero_spatial,5,4,pick up the black bowl on the ramekin and place it on the plate,8,True,task_success,aa0cdeadd136826eac6b6e1aab3d5369dc6850b036ee9bea029eafb4f6df2401,10,93,9.883515795998392,1,1619,True,93,58,57,34,57,0,0,12,81,90,1,106.68778300168924,129.65704839443788,132.0043490122771,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_05,libero_spatial,5,5,pick up the black bowl on the ramekin and place it on the plate,8,True,task_success,5d7f7c506a97bf93fa32de1e3ed9deca9768d4946b41818a1e12728025b6ac49,10,119,11.164376971006277,1,1692,True,119,75,74,44,74,0,0,15,104,118,1,105.94360299728578,128.14508945448324,131.31468399660662,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_06,libero_spatial,5,6,pick up the black bowl on the ramekin and place it on the plate,8,True,task_success,d07cde9842c77f852f5342c4759dda45a46713c2aed488750db83a5b2ad90c55,10,109,10.680081432001316,1,1765,True,109,68,67,40,67,0,0,15,94,107,1,107.62726499524433,131.87030669796513,135.57243799732532,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_07,libero_spatial,5,7,pick up the black bowl on the ramekin and place it on the plate,8,True,task_success,245c4f09d4bd6e446825e4b380acd8f864f0180b08f3be5dea6acc02e18405fb,10,94,9.88757552500465,1,1838,True,94,59,58,34,58,0,0,12,82,92,1,105.91922850289848,128.77177835034672,132.9143770126393,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_04,libero_spatial,6,4,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,fcaeac7cc17d1c0008bf07f238e2d4abfb1c63f4b2231fd34feefdb33b265d8f,10,106,10.494228326992015,1,1911,True,106,66,65,39,65,0,0,14,92,104,1,105.53533800703008,129.49016059283167,133.5886040033074,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_05,libero_spatial,6,5,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,0ca7363b84c42400b6e3bb06e5827d4c18d8f4b002ec5b2ab66273519cf23e2f,10,115,10.924966950988164,1,1984,True,115,72,71,43,71,0,0,16,99,114,1,110.32351299945731,131.16715801152168,132.174774989835,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_06,libero_spatial,6,6,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,c878f12613ab732775aac20405d54eb3174e438cea40fe6fb9b1b88a0ece29b0,10,113,10.885388090013294,1,2057,True,113,71,70,42,70,0,0,15,98,112,1,105.62188550829887,130.87571274518268,132.77293999271933,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_07,libero_spatial,6,7,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,5fa1af0478112254215dd54b7039e5d9ea34f6a0787d62d2c86e94d6d9bd3c1c,10,112,10.721953961998224,1,2130,True,112,70,69,41,69,0,0,14,98,110,1,107.26188898843247,129.4758831965737,132.4032100092154,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_04,libero_spatial,7,4,pick up the black bowl on the stove and place it on the plate,8,True,task_success,e8ba213ad43f879cb85e8d234bcc13d4b87a7f3d5631a9d646ab6b05767236d6,10,116,11.00350595099735,1,2203,True,116,73,72,43,72,0,0,16,100,112,1,109.07311199844116,130.59718149888795,132.11724600114394,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_05,libero_spatial,7,5,pick up the black bowl on the stove and place it on the plate,8,False,max_ticks,ff36e8fbc3e2f853ab40db5b4a0e736169d5ea35649a356610a538fcfb49c69a,10,220,16.164260384000954,1,2276,True,220,138,137,81,137,0,0,26,194,218,1,106.55325900006574,130.39767039881554,131.92453200463206,videos/libero_spatial__task_007__episode_05.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_06,libero_spatial,7,6,pick up the black bowl on the stove and place it on the plate,8,False,max_ticks,4ff7927caf3c099d09f3219cb90aed196d4511c1d3165a7809f77f2c8d324062,10,220,16.261820218991488,1,2440,True,220,138,137,81,137,0,0,26,194,219,1,106.54781600169372,130.8905420009978,132.5297250004951,videos/libero_spatial__task_007__episode_06.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_07,libero_spatial,7,7,pick up the black bowl on the stove and place it on the plate,8,False,max_ticks,d529f6f9ed9679b3d5ec477b65265eb7ceeb8d1385137bed2e98dbd32b8a78e5,10,220,16.296842952011502,1,2557,True,220,138,137,81,137,0,0,27,193,216,1,107.24110799492337,129.64196440589146,132.26194299932104,videos/libero_spatial__task_007__episode_07.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_04,libero_spatial,8,4,pick up the black bowl next to the plate and place it on the plate,8,True,task_success,8365d524c9b6f6e03382a41fc19fafb4cd32c174960b5660cf71dced44b6efbc,10,94,9.959215985989431,1,2674,True,94,59,58,35,58,0,0,14,80,92,1,108.67305599094834,130.3712189423095,132.93701100337785,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_05,libero_spatial,8,5,pick up the black bowl next to the plate and place it on the plate,8,True,task_success,7519815ee6cd461969ad7fd764a9459c1e8ded4486ebf82175f3fae4f27cd801,10,94,9.954011918001925,1,2747,True,94,59,58,35,58,0,0,13,81,93,1,106.21407300641295,129.2724383471068,131.8800589942839,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_06,libero_spatial,8,6,pick up the black bowl next to the plate and place it on the plate,8,True,task_success,e4eb2ccad7d4debc70bea105c9d93f37ef4935f990cddb616afb11087ade66a1,10,100,10.216195194996544,1,2820,True,100,63,62,37,62,0,0,14,86,99,1,109.13301950495224,131.6686941034277,132.64927800628357,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_07,libero_spatial,8,7,pick up the black bowl next to the plate and place it on the plate,8,True,task_success,7b9960eb745c1f56a09118e172981e3bffc63f87b4f0b2e1a67e5cdf5365b111,10,94,9.903910544002429,1,2893,True,94,59,58,35,58,0,0,12,82,92,1,106.00932000670582,128.58337235156796,132.18324100307655,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_04,libero_spatial,9,4,pick up the black bowl on the wooden cabinet and place it on the plate,8,False,max_ticks,30ecd4457175365f042328ad5f0e06b7e252358dc5bba6b12fa63b2ca239b70f,10,220,16.17949233899708,1,2966,True,220,138,137,82,137,0,0,23,197,219,1,105.36965099163353,130.30342320271302,133.38396599283442,videos/libero_spatial__task_009__episode_04.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_05,libero_spatial,9,5,pick up the black bowl on the wooden cabinet and place it on the plate,8,True,task_success,5ee1525f336db8abf9761958c0002df34dab1287b230db64be4af50babba1ab1,10,154,12.950115359999472,1,3083,True,154,96,95,57,95,0,0,20,134,151,1,106.29924001113977,129.8361090986873,135.2849749964662,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_06,libero_spatial,9,6,pick up the black bowl on the wooden cabinet and place it on the plate,8,True,task_success,3af6d7924a8d930934c350459d40b8017588461c9868cf724c702df962007e72,10,126,11.515885172993876,1,3156,True,126,79,78,47,78,0,0,14,112,125,1,105.51180749462219,128.64186135921045,131.80235101026483,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_07,libero_spatial,9,7,pick up the black bowl on the wooden cabinet and place it on the plate,8,True,task_success,0de068948469627f0df64f145fa391a76fa9ef886546fa72f61d99053345ffe0,10,116,10.983225221003522,1,3229,True,116,73,72,43,72,0,0,15,101,113,1,106.92647701216629,128.61879545234842,131.16385099419858,
