schema_version,case_id,source_case_id,selection_index,source_row_index,scenario,profile,source_chunk_horizon,certification_horizon,response_action_sha256,input_window_sha256,supervision_budget_ms,base_response_age_ms,activation_response_age_ms,supervisor_latency_ms,assurance_worker_latency_ms,qp_latency_ms,continuous_collision_latency_ms,dynamics_braking_latency_ms,fallback_brake_latency_ms,status,reason,supervisor_status,failure_stage,candidate_complete,candidate_action_count,published_action_count,policy_actions_executable,partial_window_exposed,all_or_none_window_publication,source_chunk_prefix_published,assurance_worker_thread_separate,fallback_validated,qp_feasible,qp_intervention_steps,joint_position_violation_steps,joint_velocity_violation_steps,joint_acceleration_violation_steps,continuous_edges_checked,continuous_unsafe_edges,continuous_indeterminate_edges,braking_boundaries_checked,braking_invalid_boundaries,all_registered_constraints_satisfied,unsafe_window_published,software_budget_exceeded,response_deadline_exceeded,broad_phase_pair_tests,broad_phase_pruned_pairs,broad_phase_exact_pair_evaluations,broad_phase_prune_rate,safe_configuration_cache_hits,persistent_qp_solve_calls,persistent_brake_validation_calls
armbench.pi05_windowed_cpu_replay.v1,row_01467__single_block__direct_dispatch__full_chunk_h10,row_01467__single_block__direct_dispatch,3,1467,single_block,full_chunk_h10,10,10,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,4f17f5dfea4ea95c98fd42f459cd72d84c6d64fa6c129fbeb17b753364002cf1,20.0,92.74982400529552,123.74982400797307,24.406099997577257,31.000000002677552,5.014900001697242,16.918999986955896,0.0,2.3178999981610104,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,8670,8273,397,0.9542099192618224,8,10,1
armbench.pi05_windowed_cpu_replay.v1,row_01467__narrow_gate__direct_dispatch__full_chunk_h10,row_01467__narrow_gate__direct_dispatch,3,1467,narrow_gate,full_chunk_h10,10,10,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,4f17f5dfea4ea95c98fd42f459cd72d84c6d64fa6c129fbeb17b753364002cf1,20.0,92.48282400221797,124.48282399418531,21.27440000185743,31.999999991967343,3.924500007997267,16.136200007167645,0.0,1.0933000012300909,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7560,7281,279,0.9630952380952381,6,10,1
armbench.pi05_windowed_cpu_replay.v1,row_00954__free_space__direct_dispatch__full_chunk_h10,row_00954__free_space__direct_dispatch,4,954,free_space,full_chunk_h10,10,10,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,84.07754999643657,131.07754998782184,28.229200004716404,30.999999988125637,7.205399990198202,20.5197000032058,0.0,0.35939998633693904,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,8967,8524,443,0.9505966320954611,5,10,1
armbench.pi05_windowed_cpu_replay.v1,row_00954__single_block__direct_dispatch__full_chunk_h10,row_00954__single_block__direct_dispatch,4,954,single_block,full_chunk_h10,10,10,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,83.76884999597678,130.76884998736205,29.855899992980994,30.999999988125637,8.376600002520718,18.709099997067824,0.0,2.62020000081975,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,4930,4716,214,0.9565922920892495,3,10,1
armbench.pi05_windowed_cpu_replay.v1,row_00954__narrow_gate__direct_dispatch__full_chunk_h10,row_00954__narrow_gate__direct_dispatch,4,954,narrow_gate,full_chunk_h10,10,10,8c426cf29f252a7c103234ca72eff693daec4272e1eff735e0f325be6c8368bb,541ef1c389b4780c1bc25075e466ca00805d06391dbce79e67b43e6b6a02ff42,20.0,83.80704999581212,114.80704999848967,28.281300008529797,31.000000002677552,9.836299999733455,17.73900000262074,0.0,0.4447999963304028,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6264,6027,237,0.9621647509578544,3,10,1
armbench.pi05_windowed_cpu_replay.v1,row_01576__free_space__direct_dispatch__full_chunk_h10,row_01576__free_space__direct_dispatch,5,1576,free_space,full_chunk_h10,10,10,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.7861300004297,140.78613000310725,23.281000001588836,16.00000000325963,7.9089000064413995,13.622099999338388,0.0,1.297900002100505,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,3087,2948,139,0.9549724651765468,3,10,1
armbench.pi05_windowed_cpu_replay.v1,row_01576__single_block__direct_dispatch__full_chunk_h10,row_01576__single_block__direct_dispatch,5,1576,single_block,full_chunk_h10,10,10,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.48412999277934,125.48412999603897,20.694100006949157,16.00000000325963,4.7802999906707555,15.45099999930244,0.0,0.35010000283364207,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,10710,10303,407,0.9619981325863679,10,10,1
armbench.pi05_windowed_cpu_replay.v1,row_01576__narrow_gate__direct_dispatch__full_chunk_h10,row_01576__narrow_gate__direct_dispatch,5,1576,narrow_gate,full_chunk_h10,10,10,a51612a00a37d0ea3749eb912a6f60afe1d9cd2ca5587f61e5ab60e8a19f447a,ceffaae899c86b7cad94d1a21bba4a80279a12dae6dc59022e88ec0d8034bbec,20.0,109.35532999428688,141.35533000080613,22.284599996055476,16.00000000325963,3.7235999916447327,18.118200008757412,0.0,0.338099998771213,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,10152,9850,302,0.9702521670606777,8,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02114__free_space__direct_dispatch__full_chunk_h10,row_02114__free_space__direct_dispatch,6,2114,free_space,full_chunk_h10,10,10,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,84.57347300281981,115.57347300549736,24.477699989802204,16.00000000325963,2.6005999970948324,21.01090000360273,0.0,0.738300004741177,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,9849,9398,451,0.9542085490912783,6,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02114__single_block__direct_dispatch__full_chunk_h10,row_02114__single_block__direct_dispatch,6,2114,single_block,full_chunk_h10,10,10,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,85.05257299839286,132.05257300433004,24.889899999834597,32.00000000651926,4.236100008711219,19.9410000059288,0.0,0.5853000038769096,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6290,6029,261,0.9585055643879173,4,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02114__narrow_gate__direct_dispatch__full_chunk_h10,row_02114__narrow_gate__direct_dispatch,6,2114,narrow_gate,full_chunk_h10,10,10,3c8a04cfba03e28f556b668ecfc39ba1f3c6f600ae28115bb0d484f228805822,b450e7ad3d6478be6418531fda01e2f47bd1fa86a3054195fa3e89dd7bafae17,20.0,85.04487299796892,117.04487298993627,21.832600003108382,31.999999991967343,9.444399998756126,10.448900007759221,0.0,1.560399992740713,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,5,0,10,7,False,False,True,False,4536,4376,160,0.9647266313932981,3,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02316__free_space__direct_dispatch__full_chunk_h10,row_02316__free_space__direct_dispatch,7,2316,free_space,full_chunk_h10,10,10,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.15441800327972,112.15441800595727,22.255300005781464,16.00000000325963,5.9779000002890825,15.405199999804609,0.0,0.7496000034734607,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,8967,8552,415,0.9537191925950708,8,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02316__single_block__direct_dispatch__full_chunk_h10,row_02316__single_block__direct_dispatch,7,2316,single_block,full_chunk_h10,10,10,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.35241799755022,112.35241798567586,23.229800004628487,15.999999988707714,4.471799999009818,17.890200004330836,0.0,0.7477000035578385,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6290,5993,297,0.9527821939586646,5,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02316__narrow_gate__direct_dispatch__full_chunk_h10,row_02316__narrow_gate__direct_dispatch,7,2316,narrow_gate,full_chunk_h10,10,10,307d796186bec85694ad45ec5f0f36b6c2d4136025b8788f52b21f8ce81cefc3,4eb6f0c33cfea87817ea47ba3691beea6689e4326d4b265a74641f01503e5d46,20.0,81.5732180053601,112.57321800803766,20.938600006047636,16.00000000325963,13.534699988667853,6.894899997860193,0.0,0.3951999970013276,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,3,0,10,5,False,False,True,False,4536,4383,153,0.9662698412698413,3,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02045__free_space__direct_dispatch__full_chunk_h10,row_02045__free_space__direct_dispatch,8,2045,free_space,full_chunk_h10,10,10,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,107.79295300744707,138.79295301012462,28.077599999960512,31.000000002677552,9.28290000592824,17.583499997272156,0.0,1.0897000029217452,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,4557,4390,167,0.9633530831687513,10,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02045__single_block__direct_dispatch__full_chunk_h10,row_02045__single_block__direct_dispatch,8,2045,single_block,full_chunk_h10,10,10,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,107.84735299966997,138.84735300234752,22.09269999002572,31.000000002677552,3.472900003544055,14.992399999755435,2.7928999916184694,0.709400002961047,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,5610,5365,245,0.9563279857397504,12,10,2
armbench.pi05_windowed_cpu_replay.v1,row_02045__narrow_gate__direct_dispatch__full_chunk_h10,row_02045__narrow_gate__direct_dispatch,8,2045,narrow_gate,full_chunk_h10,10,10,35bb006359368f4079d94be18fc9d2261932ba0be13c6387627761460fdfd649,21bb222523a68d85dbd4f6c83a8c1b450d40a364adf8ee4e45280df78bc18027,20.0,108.03035300341435,139.03035299153998,22.331000000122003,30.999999988125637,7.113300001947209,13.646599996718578,0.0,1.4179999998304993,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,4968,4826,142,0.9714170692431562,9,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02736__free_space__direct_dispatch__full_chunk_h10,row_02736__free_space__direct_dispatch,9,2736,free_space,full_chunk_h10,10,10,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,79.95957398816245,110.95957397628808,25.750800006790087,30.999999988125637,8.873300001141615,16.10380000784062,0.0,0.38150000909809023,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,3087,2949,138,0.9552964042759962,3,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02736__single_block__direct_dispatch__full_chunk_h10,row_02736__single_block__direct_dispatch,9,2736,single_block,full_chunk_h10,10,10,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,80.01317399612162,127.01317398750689,34.52549999929033,31.000000002677552,3.040100011276081,30.319099998450838,0.0,0.8469000022159889,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6290,5978,312,0.9503974562798092,4,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02736__narrow_gate__direct_dispatch__full_chunk_h10,row_02736__narrow_gate__direct_dispatch,9,2736,narrow_gate,full_chunk_h10,10,10,62b013ffb3379eba43666abbd0be0848858bc836836b094e25ea8d74cfde9e2c,0b565a6938d9bb0b57977d079796fcc4c108d1841f47a0f986253144c3870174,20.0,80.14397399529116,127.14397400122834,25.403699997696094,31.000000002677552,4.5009000023128465,20.36219999718014,0.0,0.42660000326577574,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,5,0,10,7,False,False,True,False,7992,7661,331,0.9585835835835835,4,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02456__free_space__direct_dispatch__full_chunk_h10,row_02456__free_space__direct_dispatch,10,2456,free_space,full_chunk_h10,10,10,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.5769509988022,207.57695099018747,26.230899995425716,30.999999988125637,1.9457000016700476,23.66690000053495,0.0,0.523299997439608,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,True,7497,7153,344,0.9541149793250634,5,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02456__single_block__direct_dispatch__full_chunk_h10,row_02456__single_block__direct_dispatch,10,2456,single_block,full_chunk_h10,10,10,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.99725099775242,207.99725098913768,34.619300000485964,30.999999988125637,4.563800001051277,28.71620000223629,0.0,1.1636000126600266,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,True,5950,5658,292,0.9509243697478992,4,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02456__narrow_gate__direct_dispatch__full_chunk_h10,row_02456__narrow_gate__direct_dispatch,10,2456,narrow_gate,full_chunk_h10,10,10,a805df171f5b2a0bb37e82ee33c913be28ab363a08c40943c47745c4be5f166b,606d95c489296b5f4e2fde5d9b28e0f52167c7824e5ba4cee1b52a1be5d798c3,20.0,160.55815100116888,191.55815100384643,25.803899989114143,16.00000000325963,5.442499998025596,17.710800006170757,0.0,2.306300011696294,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,5,0,10,7,False,False,True,False,7560,7240,320,0.9576719576719577,4,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02938__free_space__direct_dispatch__full_chunk_h10,row_02938__free_space__direct_dispatch,11,2938,free_space,full_chunk_h10,10,10,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.70350899919868,142.70350900187623,23.98189999803435,16.00000000325963,6.5956000034930184,16.191399990930222,0.0,1.0492000001249835,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,1911,1832,79,0.9586603872318158,2,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02938__single_block__direct_dispatch__full_chunk_h10,row_02938__single_block__direct_dispatch,11,2938,single_block,full_chunk_h10,10,10,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.67890899378108,142.67890899645863,25.53609998722095,31.000000002677552,4.032199998619035,20.94859999488108,0.0,0.40190000436268747,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6290,6014,276,0.956120826709062,4,10,1
armbench.pi05_windowed_cpu_replay.v1,row_02938__narrow_gate__direct_dispatch__full_chunk_h10,row_02938__narrow_gate__direct_dispatch,11,2938,narrow_gate,full_chunk_h10,10,10,30d16912ce8098c60d419bf30ed1491235b796b186f2378fa0ebdef754cc31fd,d5c708014600a7920be64b6acc05dd2153f49c780015898b4d746c2bc4c494ab,20.0,111.79980899760267,143.79980900412193,22.133399994345382,32.00000000651926,7.901700009824708,13.336800009710714,0.0,0.6010999932186678,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7992,7684,308,0.9614614614614615,4,10,1
armbench.pi05_windowed_cpu_replay.v1,row_03122__free_space__direct_dispatch__full_chunk_h10,row_03122__free_space__direct_dispatch,12,3122,free_space,full_chunk_h10,10,10,4fd1a98f6e18bda6afca61b1213f09c92ed3fce35dcd8c4d53333ce515224354,fae786a4aad836002b16172491457936b523b19e2e002e95e4b9cb634083a717,20.0,81.44486000674078,112.44486000941833,27.728399989428,31.000000002677552,7.45910000114236,19.185600001947023,0.0,0.7836000004317611,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,4263,4083,180,0.9577762139338494,4,10,1
armbench.pi05_windowed_cpu_replay.v1,row_03122__single_block__direct_dispatch__full_chunk_h10,row_03122__single_block__direct_dispatch,12,3122,single_block,full_chunk_h10,10,10,4fd1a98f6e18bda6afca61b1213f09c92ed3fce35dcd8c4d53333ce515224354,fae786a4aad836002b16172491457936b523b19e2e002e95e4b9cb634083a717,20.0,81.17976000357885,112.1797600062564,21.43150000483729,31.000000002677552,3.157299986924045,17.32590000028722,0.0,0.8301999914692715,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6290,6047,243,0.9613672496025437,5,10,1
